09.02.2016,12:25:28,OL,186.0,312.9,OL.1
09.02.2016,12:25:30,OL,186.4,312.6,OL
09.02.2016,12:25:32,OL,186.2,312.5,OL
09.02.2016,12:25:34,OL,187.3,312.4,OL
09.02.2016,12:25:36,OL,186.8,312.3,OL
09.02.2016,12:25:38,OL,186.9,312.4,OL
09.02.2016,12:25:40,OL,187.2,312.5,OL
09.02.2016,12:25:42,OL,186.6,313.0,OL
09.02.2016,12:25:44,OL,186.4,312.1,OL
09.02.2016,12:25:46,OL,187.1,312.0,OL
09.02.2016,12:25:48,OL,186.4,311.1,OL
09.02.2016,12:25:50,OL,186.5,310.7,OL
09.02.2016,12:25:52,OL,186.9,310.0,OL
09.02.2016,12:25:54,OL,186.8,310.3,OL
09.02.2016,12:25:56,OL,187.0,309.8,OL
09.02.2016,12:25:58,OL,186.4,308.4,OL
09.02.2016,12:26:00,OL,187.1,308.0,OL
09.02.2016,12:26:02,OL,187.3,307.7,OL
09.02.2016,12:26:04,OL,187.2,307.1,OL
09.02.2016,12:26:06,OL,187.5,307.1,OL
09.02.2016,12:26:08,OL,186.6,306.3,OL
09.02.2016,12:26:10,OL,187.0,306.2,OL
09.02.2016,12:26:12,OL,187.5,307.1,OL
09.02.2016,12:26:14,OL,187.8,307.4,OL
09.02.2016,12:26:16,OL,186.8,308.0,OL
09.02.2016,12:26:18,OL,187.2,308.5,OL
09.02.2016,12:26:20,OL,187.1,308.1,OL
09.02.2016,12:26:22,OL,187.1,309.6,OL
09.02.2016,12:26:24,OL,187.1,309.2,OL
09.02.2016,12:26:26,OL,187.3,311.2,OL
09.02.2016,12:26:28,OL,187.6,312.0,OL
09.02.2016,12:26:30,OL,187.1,312.7,OL
09.02.2016,12:26:32,OL,188.2,313.0,OL
09.02.2016,12:26:34,OL,187.8,314.1,OL
09.02.2016,12:26:36,OL,186.8,315.2,OL
09.02.2016,12:26:38,OL,188.0,319.0,OL
09.02.2016,12:26:40,OL,187.4,320.4,OL
09.02.2016,12:26:42,OL,187.8,322.8,OL
09.02.2016,12:26:44,OL,189.1,324.0,OL
09.02.2016,12:26:46,OL,188.6,325.8,OL
09.02.2016,12:26:48,OL,189.0,327.1,OL
09.02.2016,12:26:50,OL,190.7,329.7,OL
09.02.2016,12:26:52,OL,190.5,332.4,OL
09.02.2016,12:26:54,OL,190.6,332.8,OL
09.02.2016,12:26:56,OL,191.2,335.0,OL
09.02.2016,12:26:58,OL,191.8,335.1,OL
