24.03.2016,13:55:00,OL,24.3,25.1,OL.1
24.03.2016,13:55:02,OL,23.9,25.2,OL
24.03.2016,13:55:04,OL,24.1,25.0,OL
24.03.2016,13:55:06,OL,24.7,24.9,OL
24.03.2016,13:55:08,OL,24.3,25.3,OL
24.03.2016,13:55:10,OL,24.3,25.0,OL
24.03.2016,13:55:12,OL,24.3,24.9,OL
24.03.2016,13:55:14,OL,24.3,25.0,OL
24.03.2016,13:55:16,OL,24.3,24.8,OL
24.03.2016,13:55:18,OL,24.5,25.3,OL
24.03.2016,13:55:20,OL,24.3,24.6,OL
24.03.2016,13:55:22,OL,24.3,25.0,OL
24.03.2016,13:55:24,OL,24.6,25.1,OL
24.03.2016,13:55:26,OL,24.0,25.2,OL
24.03.2016,13:55:28,OL,23.9,25.1,OL
24.03.2016,13:55:30,OL,24.3,24.9,OL
24.03.2016,13:55:32,OL,23.5,25.3,OL
24.03.2016,13:55:34,OL,24.0,25.0,OL
24.03.2016,13:55:36,OL,23.9,25.5,OL
24.03.2016,13:55:38,OL,23.9,25.3,OL
24.03.2016,13:55:40,OL,23.6,24.7,OL
24.03.2016,13:55:42,OL,23.9,25.4,OL
24.03.2016,13:55:44,OL,23.9,24.8,OL
24.03.2016,13:55:46,OL,24.1,25.1,OL
24.03.2016,13:55:48,OL,23.9,25.0,OL
24.03.2016,13:55:50,OL,23.7,24.7,OL
24.03.2016,13:55:52,OL,23.4,25.2,OL
24.03.2016,13:55:54,OL,23.3,25.3,OL
24.03.2016,13:55:56,OL,23.5,24.7,OL
24.03.2016,13:55:58,OL,23.0,25.1,OL
24.03.2016,13:56:00,OL,23.6,24.3,OL
24.03.2016,13:56:02,OL,24.2,25.0,OL
24.03.2016,13:56:04,OL,23.4,25.8,OL
24.03.2016,13:56:06,OL,24.0,24.3,OL
24.03.2016,13:56:08,OL,23.4,25.2,OL
24.03.2016,13:56:10,OL,23.9,25.0,OL
24.03.2016,13:56:12,OL,22.8,25.1,OL
24.03.2016,13:56:14,OL,22.7,24.3,OL
24.03.2016,13:56:16,OL,23.4,24.5,OL
24.03.2016,13:56:18,OL,23.3,24.6,OL
24.03.2016,13:56:20,OL,23.5,24.4,OL
24.03.2016,13:56:22,OL,22.7,24.7,OL
24.03.2016,13:56:24,OL,22.8,25.2,OL
24.03.2016,13:56:26,OL,23.1,25.0,OL
24.03.2016,13:56:28,OL,23.5,25.2,OL
24.03.2016,13:56:30,OL,23.7,24.5,OL
24.03.2016,13:56:32,OL,23.1,24.7,OL
24.03.2016,13:56:34,OL,,25.0,OL
24.03.2016,13:56:36,OL,23.3,25.2,OL
24.03.2016,13:56:38,OL,23.5,25.5,OL
24.03.2016,13:56:40,OL,23.4,26.8,OL
24.03.2016,13:56:42,OL,22.7,27.2,OL
24.03.2016,13:56:44,OL,23.4,27.4,OL
24.03.2016,13:56:46,OL,23.1,27.8,OL
24.03.2016,13:56:48,OL,23.5,29.2,OL
24.03.2016,13:56:50,OL,23.5,29.4,OL
24.03.2016,13:56:52,OL,24.1,30.9,OL
24.03.2016,13:56:54,OL,23.9,31.9,OL
24.03.2016,13:56:56,OL,24.1,32.2,OL
24.03.2016,13:56:58,OL,24.5,34.1,OL
24.03.2016,13:57:00,OL,24.6,34.8,OL
24.03.2016,13:57:02,OL,24.7,35.5,OL
24.03.2016,13:57:04,OL,25.0,34.8,OL
24.03.2016,13:57:06,OL,25.3,34.5,OL
24.03.2016,13:57:08,OL,24.8,34.2,OL
24.03.2016,13:57:10,OL,25.2,34.1,OL
24.03.2016,13:57:12,OL,26.2,33.0,OL
24.03.2016,13:57:14,OL,25.7,33.6,OL
24.03.2016,13:57:16,OL,25.4,32.8,OL
24.03.2016,13:57:18,OL,25.2,33.1,OL
24.03.2016,13:57:20,OL,24.9,32.7,OL
24.03.2016,13:57:22,OL,24.7,32.5,OL
24.03.2016,13:57:24,OL,24.7,32.4,OL
24.03.2016,13:57:26,OL,24.6,32.4,OL
24.03.2016,13:57:28,OL,24.5,31.9,OL
24.03.2016,13:57:30,OL,24.4,32.0,OL
24.03.2016,13:57:32,OL,24.2,31.2,OL
24.03.2016,13:57:34,OL,24.2,30.8,OL
24.03.2016,13:57:36,OL,24.1,31.8,OL
24.03.2016,13:57:38,OL,25.3,31.2,OL
24.03.2016,13:57:40,OL,26.5,32.7,OL
24.03.2016,13:57:42,OL,28.6,32.8,OL
24.03.2016,13:57:44,OL,30.9,34.1,OL
24.03.2016,13:57:46,OL,33.2,35.5,OL
24.03.2016,13:57:48,OL,34.6,38.1,OL
24.03.2016,13:57:50,OL,37.5,37.6,OL
24.03.2016,13:57:52,OL,39.7,39.6,OL
24.03.2016,13:57:54,OL,41.7,39.8,OL
24.03.2016,13:57:56,OL,43.7,41.0,OL
24.03.2016,13:57:58,OL,45.4,42.6,OL
24.03.2016,13:58:00,OL,46.7,44.7,OL
24.03.2016,13:58:02,OL,48.2,46.3,OL
24.03.2016,13:58:04,OL,50.0,47.9,OL
24.03.2016,13:58:06,OL,51.8,49.3,OL
24.03.2016,13:58:08,OL,53.4,51.5,OL
24.03.2016,13:58:10,OL,55.3,52.3,OL
24.03.2016,13:58:12,OL,56.1,53.7,OL
24.03.2016,13:58:14,OL,58.2,55.6,OL
24.03.2016,13:58:16,OL,59.9,56.2,OL
24.03.2016,13:58:18,OL,61.7,57.3,OL
24.03.2016,13:58:20,OL,63.1,59.3,OL
24.03.2016,13:58:22,OL,65.6,59.6,OL
24.03.2016,13:58:24,OL,67.3,61.6,OL
24.03.2016,13:58:26,OL,70.2,62.7,OL
24.03.2016,13:58:28,OL,72.4,63.6,OL
24.03.2016,13:58:30,OL,74.9,65.2,OL
24.03.2016,13:58:32,OL,76.8,66.6,OL
24.03.2016,13:58:34,OL,79.4,68.2,OL
24.03.2016,13:58:36,OL,83.3,70.8,OL
24.03.2016,13:58:38,OL,86.3,73.1,OL
24.03.2016,13:58:40,OL,88.6,74.7,OL
24.03.2016,13:58:42,OL,92.3,77.0,OL
24.03.2016,13:58:44,OL,95.2,79.5,OL
24.03.2016,13:58:46,OL,97.6,80.7,OL
24.03.2016,13:58:48,OL,100.6,83.3,OL
24.03.2016,13:58:50,OL,104.0,84.9,OL
24.03.2016,13:58:52,OL,105.9,87.2,OL
24.03.2016,13:58:54,OL,108.4,88.3,OL
24.03.2016,13:58:56,OL,110.8,90.2,OL
24.03.2016,13:58:58,OL,113.2,91.2,OL
24.03.2016,13:59:00,OL,116.0,93.2,OL
24.03.2016,13:59:02,OL,117.7,94.6,OL
24.03.2016,13:59:04,OL,120.5,96.7,OL
24.03.2016,13:59:06,OL,122.5,97.7,OL
24.03.2016,13:59:08,OL,124.3,99.5,OL
24.03.2016,13:59:10,OL,126.2,100.9,OL
24.03.2016,13:59:12,OL,127.9,103.4,OL
24.03.2016,13:59:14,OL,129.7,103.9,OL
24.03.2016,13:59:16,OL,131.5,105.4,OL
24.03.2016,13:59:18,OL,133.4,106.9,OL
24.03.2016,13:59:20,OL,135.0,108.1,OL
24.03.2016,13:59:22,OL,137.4,109.9,OL
24.03.2016,13:59:24,OL,138.6,111.0,OL
24.03.2016,13:59:26,OL,140.8,112.0,OL
24.03.2016,13:59:28,OL,142.4,114.1,OL
24.03.2016,13:59:30,OL,144.4,114.7,OL
24.03.2016,13:59:32,OL,146.5,116.9,OL
24.03.2016,13:59:34,OL,148.8,118.4,OL
24.03.2016,13:59:36,OL,150.0,118.7,OL
24.03.2016,13:59:38,OL,152.3,120.2,OL
24.03.2016,13:59:40,OL,153.4,121.6,OL
24.03.2016,13:59:42,OL,154.4,123.5,OL
24.03.2016,13:59:44,OL,157.0,124.4,OL
24.03.2016,13:59:46,OL,158.8,125.8,OL
24.03.2016,13:59:48,OL,160.2,127.4,OL
24.03.2016,13:59:50,OL,161.3,128.0,OL
