24.03.2016,13:55:00,OL,24.3,25.1,OL.1
24.03.2016,13:55:02,OL,24.5,25.0,OL
24.03.2016,13:55:04,OL,24.3,24.7,OL
24.03.2016,13:55:06,OL,24.3,25.3,OL
24.03.2016,13:55:08,OL,24.4,25.1,OL
24.03.2016,13:55:10,OL,23.9,25.3,OL
24.03.2016,13:55:12,OL,24.1,25.0,OL
24.03.2016,13:55:14,OL,24.2,25.0,OL
24.03.2016,13:55:16,OL,24.4,25.1,OL
24.03.2016,13:55:18,OL,23.7,25.5,OL
24.03.2016,13:55:20,OL,24.1,25.0,OL
24.03.2016,13:55:22,OL,24.3,25.2,OL
24.03.2016,13:55:24,OL,24.4,25.2,OL
24.03.2016,13:55:26,OL,23.8,25.1,OL
24.03.2016,13:55:28,OL,24.0,24.9,OL
24.03.2016,13:55:30,OL,23.7,25.1,OL
24.03.2016,13:55:32,OL,23.8,25.3,OL
24.03.2016,13:55:34,OL,23.9,25.2,OL
24.03.2016,13:55:36,OL,23.8,25.1,OL
24.03.2016,13:55:38,OL,23.8,25.0,OL
24.03.2016,13:55:40,OL,23.8,25.0,OL
24.03.2016,13:55:42,OL,23.9,25.1,OL
24.03.2016,13:55:44,OL,23.9,25.3,OL
24.03.2016,13:55:46,OL,23.7,24.9,OL
24.03.2016,13:55:48,OL,23.6,24.9,OL
24.03.2016,13:55:50,OL,23.4,24.8,OL
24.03.2016,13:55:52,OL,23.5,25.1,OL
24.03.2016,13:55:54,OL,23.8,24.9,OL
24.03.2016,13:55:56,OL,23.9,24.9,OL
24.03.2016,13:55:58,OL,23.7,25.2,OL
24.03.2016,13:56:00,OL,23.5,24.8,OL
24.03.2016,13:56:02,OL,23.5,24.6,OL
24.03.2016,13:56:04,OL,23.5,25.1,OL
24.03.2016,13:56:06,OL,23.4,25.0,OL
24.03.2016,13:56:08,OL,23.1,24.6,OL
24.03.2016,13:56:10,OL,23.2,24.8,OL
24.03.2016,13:56:12,OL,23.3,25.0,OL
24.03.2016,13:56:14,OL,23.4,24.5,OL
24.03.2016,13:56:16,OL,23.4,24.9,OL
24.03.2016,13:56:18,OL,23.3,24.8,OL
24.03.2016,13:56:20,OL,23.0,24.4,OL
24.03.2016,13:56:22,OL,23.4,24.5,OL
24.03.2016,13:56:24,OL,22.9,24.9,OL
24.03.2016,13:56:26,OL,23.1,24.7,OL
24.03.2016,13:56:28,OL,23.6,24.8,OL
24.03.2016,13:56:30,OL,23.4,24.7,OL
24.03.2016,13:56:32,OL,23.6,24.5,OL
24.03.2016,13:56:34,OL,,24.8,OL
24.03.2016,13:56:36,OL,23.4,24.9,OL
24.03.2016,13:56:38,OL,23.1,26.2,OL
24.03.2016,13:56:40,OL,23.3,26.3,OL
24.03.2016,13:56:42,OL,23.6,26.8,OL
24.03.2016,13:56:44,OL,23.3,27.3,OL
24.03.2016,13:56:46,OL,23.4,28.0,OL
24.03.2016,13:56:48,OL,23.8,29.3,OL
24.03.2016,13:56:50,OL,23.5,29.5,OL
24.03.2016,13:56:52,OL,23.8,31.2,OL
24.03.2016,13:56:54,OL,23.7,31.7,OL
24.03.2016,13:56:56,OL,24.2,32.5,OL
24.03.2016,13:56:58,OL,24.3,33.8,OL
24.03.2016,13:57:00,OL,24.5,35.2,OL
24.03.2016,13:57:02,OL,25.1,35.1,OL
24.03.2016,13:57:04,OL,24.9,35.0,OL
24.03.2016,13:57:06,OL,25.2,34.5,OL
24.03.2016,13:57:08,OL,25.1,34.2,OL
24.03.2016,13:57:10,OL,25.5,33.5,OL
24.03.2016,13:57:12,OL,25.4,33.3,OL
24.03.2016,13:57:14,OL,25.5,33.0,OL
24.03.2016,13:57:16,OL,25.1,33.0,OL
24.03.2016,13:57:18,OL,25.6,33.1,OL
24.03.2016,13:57:20,OL,25.3,32.9,OL
24.03.2016,13:57:22,OL,25.0,32.5,OL
24.03.2016,13:57:24,OL,24.9,32.0,OL
24.03.2016,13:57:26,OL,24.8,31.9,OL
24.03.2016,13:57:28,OL,24.3,31.7,OL
24.03.2016,13:57:30,OL,24.4,31.9,OL
24.03.2016,13:57:32,OL,24.4,31.8,OL
24.03.2016,13:57:34,OL,24.4,31.4,OL
24.03.2016,13:57:36,OL,24.6,31.4,OL
24.03.2016,13:57:38,OL,25.0,31.2,OL
24.03.2016,13:57:40,OL,26.2,32.6,OL
24.03.2016,13:57:42,OL,28.6,33.5,OL
24.03.2016,13:57:44,OL,30.4,34.6,OL
24.03.2016,13:57:46,OL,32.6,36.1,OL
24.03.2016,13:57:48,OL,35.3,37.7,OL
24.03.2016,13:57:50,OL,37.9,37.9,OL
24.03.2016,13:57:52,OL,39.9,39.4,OL
24.03.2016,13:57:54,OL,42.2,40.2,OL
24.03.2016,13:57:56,OL,43.9,41.4,OL
24.03.2016,13:57:58,OL,45.2,42.5,OL
24.03.2016,13:58:00,OL,47.1,44.2,OL
24.03.2016,13:58:02,OL,49.1,46.7,OL
24.03.2016,13:58:04,OL,50.2,47.9,OL
24.03.2016,13:58:06,OL,52.0,49.6,OL
24.03.2016,13:58:08,OL,53.5,50.9,OL
24.03.2016,13:58:10,OL,55.2,52.7,OL
24.03.2016,13:58:12,OL,56.8,53.9,OL
24.03.2016,13:58:14,OL,58.1,55.3,OL
24.03.2016,13:58:16,OL,59.8,56.2,OL
24.03.2016,13:58:18,OL,61.3,57.1,OL
24.03.2016,13:58:20,OL,63.4,58.8,OL
24.03.2016,13:58:22,OL,65.7,59.6,OL
24.03.2016,13:58:24,OL,67.2,61.2,OL
24.03.2016,13:58:26,OL,70.5,62.1,OL
24.03.2016,13:58:28,OL,72.7,64.0,OL
24.03.2016,13:58:30,OL,74.4,65.4,OL
24.03.2016,13:58:32,OL,77.3,66.5,OL
24.03.2016,13:58:34,OL,79.7,67.8,OL
24.03.2016,13:58:36,OL,82.9,70.8,OL
24.03.2016,13:58:38,OL,86.5,73.1,OL
24.03.2016,13:58:40,OL,89.0,75.1,OL
24.03.2016,13:58:42,OL,92.7,77.4,OL
24.03.2016,13:58:44,OL,94.9,79.1,OL
24.03.2016,13:58:46,OL,98.2,80.8,OL
24.03.2016,13:58:48,OL,100.9,83.1,OL
24.03.2016,13:58:50,OL,103.5,84.2,OL
24.03.2016,13:58:52,OL,106.0,86.3,OL
24.03.2016,13:58:54,OL,108.7,87.9,OL
24.03.2016,13:58:56,OL,110.6,89.9,OL
24.03.2016,13:58:58,OL,112.9,91.3,OL
24.03.2016,13:59:00,OL,116.0,92.7,OL
24.03.2016,13:59:02,OL,118.1,94.9,OL
24.03.2016,13:59:04,OL,120.4,96.4,OL
24.03.2016,13:59:06,OL,122.3,97.6,OL
24.03.2016,13:59:08,OL,124.2,99.2,OL
24.03.2016,13:59:10,OL,126.5,101.2,OL
24.03.2016,13:59:12,OL,127.9,102.3,OL
24.03.2016,13:59:14,OL,130.0,104.1,OL
24.03.2016,13:59:16,OL,131.6,105.3,OL
24.03.2016,13:59:18,OL,133.8,106.7,OL
24.03.2016,13:59:20,OL,135.3,108.3,OL
24.03.2016,13:59:22,OL,137.4,110.3,OL
24.03.2016,13:59:24,OL,139.0,111.3,OL
24.03.2016,13:59:26,OL,140.8,112.3,OL
24.03.2016,13:59:28,OL,142.7,114.0,OL
24.03.2016,13:59:30,OL,144.6,115.0,OL
24.03.2016,13:59:32,OL,146.5,116.9,OL
24.03.2016,13:59:34,OL,148.9,118.4,OL
24.03.2016,13:59:36,OL,150.4,118.8,OL
24.03.2016,13:59:38,OL,152.1,121.0,OL
24.03.2016,13:59:40,OL,153.9,121.7,OL
24.03.2016,13:59:42,OL,155.0,123.0,OL
24.03.2016,13:59:44,OL,156.5,124.4,OL
24.03.2016,13:59:46,OL,158.5,126.3,OL
24.03.2016,13:59:48,OL,159.9,127.4,OL
24.03.2016,13:59:50,OL,161.6,128.2,OL
24.03.2016,13:59:52,OL,163.1,130.2,OL
24.03.2016,13:59:54,OL,164.8,130.7,OL
24.03.2016,13:59:56,OL,166.7,131.9,OL
24.03.2016,13:59:58,OL,168.0,134.0,OL
24.03.2016,14:00:00,OL,170.1,134.6,OL
24.03.2016,14:00:02,OL,170.7,135.6,OL
24.03.2016,14:00:04,OL,171.6,136.4,OL
24.03.2016,14:00:06,OL,171.9,136.9,OL
24.03.2016,14:00:08,OL,173.4,137.8,OL
24.03.2016,14:00:10,OL,173.7,138.1,OL
24.03.2016,14:00:12,OL,175.2,139.6,OL
24.03.2016,14:00:14,OL,175.5,139.1,OL
24.03.2016,14:00:16,OL,176.0,139.8,OL
24.03.2016,14:00:18,OL,176.7,141.0,OL
24.03.2016,14:00:20,OL,177.4,141.2,OL
24.03.2016,14:00:22,OL,178.7,142.8,OL
24.03.2016,14:00:24,OL,179.9,142.8,OL
24.03.2016,14:00:26,OL,180.9,144.0,OL
24.03.2016,14:00:28,OL,181.3,144.3,OL
24.03.2016,14:00:30,OL,181.8,144.8,OL
24.03.2016,14:00:32,OL,183.1,146.2,OL
24.03.2016,14:00:34,OL,184.0,146.6,OL
24.03.2016,14:00:36,OL,185.5,147.8,OL
24.03.2016,14:00:38,OL,183.5,146.3,OL
24.03.2016,14:00:40,OL,179.3,143.7,OL
24.03.2016,14:00:42,OL,174.4,140.9,OL
24.03.2016,14:00:44,OL,101.4,138.0,OL
24.03.2016,14:00:46,OL,161.4,133.2,OL
24.03.2016,14:00:48,OL,157.2,131.5,OL
24.03.2016,14:00:50,OL,153.1,130.3,OL
24.03.2016,14:00:52,OL,148.8,128.4,OL
24.03.2016,14:00:54,OL,144.4,125.8,OL
24.03.2016,14:00:56,OL,139.9,124.5,OL
24.03.2016,14:00:58,OL,135.6,122.5,OL
24.03.2016,14:01:00,OL,131.7,121.2,OL
24.03.2016,14:01:02,OL,127.5,123.8,OL
24.03.2016,14:01:04,OL,123.9,132.1,OL
24.03.2016,14:01:06,OL,120.2,131.4,OL
24.03.2016,14:01:08,OL,118.3,129.8,OL
24.03.2016,14:01:10,OL,117.9,129.1,OL
24.03.2016,14:01:12,OL,120.4,129.0,OL
24.03.2016,14:01:14,OL,122.3,130.5,OL
24.03.2016,14:01:16,OL,125.7,132.7,OL
24.03.2016,14:01:18,OL,130.9,135.9,OL
24.03.2016,14:01:20,OL,135.7,138.9,OL
24.03.2016,14:01:22,OL,140.9,141.1,OL
24.03.2016,14:01:24,OL,146.1,143.7,OL
24.03.2016,14:01:26,OL,151.7,146.1,OL
24.03.2016,14:01:28,OL,156.2,149.7,OL
24.03.2016,14:01:30,OL,161.7,151.9,OL
24.03.2016,14:01:32,OL,166.5,153.9,OL
24.03.2016,14:01:34,OL,171.2,158.4,OL
24.03.2016,14:01:36,OL,176.1,163.1,OL
24.03.2016,14:01:38,OL,181.3,166.5,OL
24.03.2016,14:01:40,OL,186.0,169.9,OL
24.03.2016,14:01:42,OL,191.3,173.8,OL
24.03.2016,14:01:44,OL,195.9,179.1,OL
24.03.2016,14:01:46,OL,200.8,184.0,OL
24.03.2016,14:01:48,OL,204.5,189.3,OL
24.03.2016,14:01:50,OL,208.9,195.2,OL
24.03.2016,14:01:52,OL,214.3,198.7,OL
24.03.2016,14:01:54,OL,218.2,204.6,OL
24.03.2016,14:01:56,OL,221.9,210.3,OL
24.03.2016,14:01:58,OL,225.0,216.9,OL
24.03.2016,14:02:00,OL,228.1,220.4,OL
24.03.2016,14:02:02,OL,231.1,224.8,OL
24.03.2016,14:02:04,OL,233.9,227.0,OL
24.03.2016,14:02:06,OL,236.3,228.7,OL
24.03.2016,14:02:08,OL,239.2,232.8,OL
24.03.2016,14:02:10,OL,241.6,236.9,OL
24.03.2016,14:02:12,OL,244.9,239.2,OL
24.03.2016,14:02:14,OL,247.4,245.1,OL
24.03.2016,14:02:16,OL,250.7,249.5,OL
24.03.2016,14:02:18,OL,253.7,251.5,OL
24.03.2016,14:02:20,OL,257.4,251.9,OL
24.03.2016,14:02:22,OL,261.0,252.3,OL
24.03.2016,14:02:24,OL,264.4,255.0,OL
24.03.2016,14:02:26,OL,267.8,260.3,OL
24.03.2016,14:02:28,OL,272.5,266.3,OL
24.03.2016,14:02:30,OL,276.8,277.4,OL
24.03.2016,14:02:32,OL,285.5,289.0,OL
24.03.2016,14:02:34,OL,307.3,299.9,OL
24.03.2016,14:02:36,OL,326.4,313.0,OL
24.03.2016,14:02:38,OL,346.9,320.4,OL
24.03.2016,14:02:40,OL,361.5,326.0,OL
24.03.2016,14:02:42,OL,371.0,332.0,OL
24.03.2016,14:02:44,OL,381.3,337.0,OL
24.03.2016,14:02:46,OL,390.5,339.4,OL
24.03.2016,14:02:48,OL,397.9,343.4,OL
24.03.2016,14:02:50,OL,405.8,350.2,OL
24.03.2016,14:02:52,OL,413.6,355.2,OL
24.03.2016,14:02:54,OL,421.6,358.0,OL
24.03.2016,14:02:56,OL,426.8,360.6,OL
24.03.2016,14:02:58,OL,430.1,361.6,OL
24.03.2016,14:03:00,OL,433.6,364.3,OL
24.03.2016,14:03:02,OL,438.9,366.3,OL
24.03.2016,14:03:04,OL,440.9,368.2,OL
24.03.2016,14:03:06,OL,442.3,368.5,OL
24.03.2016,14:03:08,OL,446.3,368.8,OL
24.03.2016,14:03:10,OL,448.5,369.7,OL
24.03.2016,14:03:12,OL,448.6,372.1,OL
24.03.2016,14:03:14,OL,447.9,373.9,OL
24.03.2016,14:03:16,OL,451.6,375.9,OL
24.03.2016,14:03:18,OL,458.6,376.2,OL
24.03.2016,14:03:20,OL,460.3,377.4,OL
24.03.2016,14:03:22,OL,462.5,377.1,OL
24.03.2016,14:03:24,OL,461.4,376.1,OL
24.03.2016,14:03:26,OL,464.2,375.7,OL
24.03.2016,14:03:28,OL,462.8,378.6,OL
24.03.2016,14:03:30,OL,461.8,380.7,OL
24.03.2016,14:03:32,OL,461.3,382.1,OL
24.03.2016,14:03:34,OL,455.3,384.8,OL
24.03.2016,14:03:36,OL,447.3,387.1,OL
24.03.2016,14:03:38,OL,437.7,386.0,OL
24.03.2016,14:03:40,OL,426.4,384.6,OL
24.03.2016,14:03:42,OL,420.4,383.7,OL
24.03.2016,14:03:44,OL,415.1,385.0,OL
24.03.2016,14:03:46,OL,415.1,388.4,OL
24.03.2016,14:03:48,OL,416.0,391.5,OL
24.03.2016,14:03:50,OL,415.6,398.1,OL
24.03.2016,14:03:52,OL,412.8,400.5,OL
24.03.2016,14:03:54,OL,407.8,402.5,OL
24.03.2016,14:03:56,OL,401.6,402.9,OL
24.03.2016,14:03:58,OL,395.7,401.7,OL
24.03.2016,14:04:00,OL,389.9,399.3,OL
24.03.2016,14:04:02,OL,384.8,397.1,OL
24.03.2016,14:04:04,OL,380.1,395.2,OL
24.03.2016,14:04:06,OL,376.6,394.5,OL
24.03.2016,14:04:08,OL,373.0,393.1,OL
24.03.2016,14:04:10,OL,369.5,391.8,OL
24.03.2016,14:04:12,OL,367.1,392.0,OL
24.03.2016,14:04:14,OL,365.1,393.0,OL
24.03.2016,14:04:16,OL,362.4,391.0,OL
24.03.2016,14:04:18,OL,358.5,388.4,OL
24.03.2016,14:04:20,OL,356.4,387.4,OL
24.03.2016,14:04:22,OL,354.5,386.8,OL
24.03.2016,14:04:24,OL,352.0,383.8,OL
24.03.2016,14:04:26,OL,350.6,379.2,OL
24.03.2016,14:04:28,OL,350.8,373.8,OL
24.03.2016,14:04:30,OL,344.7,366.0,OL
24.03.2016,14:04:32,OL,338.7,360.1,OL
24.03.2016,14:04:34,OL,316.0,363.5,OL
24.03.2016,14:04:36,OL,330.2,359.0,OL
24.03.2016,14:04:38,OL,326.7,355.9,OL
24.03.2016,14:04:40,OL,329.4,355.8,OL
24.03.2016,14:04:42,OL,338.2,355.4,OL
24.03.2016,14:04:44,OL,337.9,356.4,OL
24.03.2016,14:04:46,OL,337.9,356.1,OL
24.03.2016,14:04:48,OL,340.7,355.5,OL
24.03.2016,14:04:50,OL,341.7,351.5,OL
24.03.2016,14:04:52,OL,342.0,349.6,OL
24.03.2016,14:04:54,OL,342.0,348.4,OL
24.03.2016,14:04:56,OL,343.7,345.8,OL
24.03.2016,14:04:58,OL,347.7,342.3,OL
24.03.2016,14:05:00,OL,352.9,338.8,OL
24.03.2016,14:05:02,OL,364.4,336.1,OL
