date,time,bin00,bin01,bin02,bin03,bin04,bin05,bin06,bin07,bin08,bin09,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,SP(s),SFR(ml/s),T(C),RH(%),PM_A(ug/m^3),PM_B(ug/m^3),PM_C(ug/m^3),CSmatch
2025-01-07,07:49:09,0,0,0,0,0,0,0,0,3,5,16,29,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.04,46.27,0.00,0.81,243.43,1
2025-01-07,07:49:19,0,0,0,0,0,0,0,0,3,1,17,31,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.10,46.31,0.00,0.64,248.65,1
2025-01-07,07:49:29,0,0,0,0,0,0,0,0,2,7,23,16,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.19,46.04,0.00,0.95,201.98,1
2025-01-07,07:49:39,0,0,0,0,0,0,0,3,2,5,19,23,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.23,45.76,0.00,1.16,222.22,1
2025-01-07,07:49:49,0,0,1,0,0,0,0,4,3,4,10,29,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.29,45.42,0.01,1.17,219.48,1
2025-01-07,07:49:59,0,0,0,0,0,0,0,0,0,4,18,29,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.33,45.62,0.00,0.53,244.87,1
2025-01-07,07:50:09,0,0,0,0,0,0,0,1,6,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.39,45.52,0.00,1.19,52.83,1
2025-01-07,07:50:19,0,0,0,0,0,0,0,1,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.47,45.26,0.00,0.39,56.67,1
2025-01-07,07:50:29,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.54,44.85,0.00,0.29,37.70,1
2025-01-07,07:50:39,0,0,0,0,0,0,0,2,4,6,12,14,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.60,44.83,0.00,1.14,148.26,1
2025-01-07,07:50:49,0,0,0,0,0,0,0,1,4,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.65,44.79,0.00,0.90,106.82,1
2025-01-07,07:50:59,0,0,0,0,0,0,0,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.76,44.86,0.00,0.72,169.80,1
2025-01-07,07:51:09,0,0,0,0,0,0,0,2,0,10,10,34,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.83,45.03,0.00,0.93,257.29,1
2025-01-07,07:51:19,0,0,0,0,0,0,0,0,0,8,8,15,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,40.93,45.01,0.00,0.54,136.27,1
2025-01-07,07:51:29,0,0,0,0,0,0,0,1,2,5,10,22,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,41.01,45.01,0.00,0.74,179.41,1
2025-01-07,07:51:39,0,0,0,0,0,0,0,0,1,2,26,31,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,41.10,45.11,0.00,0.67,284.40,1
2025-01-07,07:51:49,0,0,0,0,0,0,0,0,5,9,10,15,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,41.21,45.24,0.00,1.08,153.50,1
2025-01-07,07:51:59,0,0,0,0,0,0,0,1,2,8,14,15,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,41.27,45.03,0.00,0.96,163.55,1
2025-01-07,07:52:09,0,0,0,0,0,0,0,0,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,41.38,44.75,0.00,0.59,34.49,1
2025-01-07,07:52:19,0,0,0,0,0,0,0,3,4,1,10,15,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,41.48,44.19,0.00,0.98,134.00,1
2025-01-07,07:52:29,0,0,0,0,0,0,0,1,4,11,5,7,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,41.58,43.58,0.00,1.12,92.86,1
2025-01-07,07:52:39,0,0,0,0,0,0,0,1,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,41.65,43.17,0.00,0.94,71.94,1
2025-01-07,07:52:49,0,0,0,0,0,0,1,0,2,14,8,12,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,41.75,42.85,0.00,1.14,137.41,1
2025-01-07,07:52:59,0,0,0,0,0,0,0,0,6,8,15,7,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,41.84,42.94,0.00,1.22,127.35,1
2025-01-07,07:53:09,0,0,0,0,0,0,0,3,5,8,8,12,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,41.98,43.08,0.00,1.38,128.03,1
2025-01-07,07:53:19,0,0,0,0,0,0,0,0,2,1,9,29,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.02,43.07,0.00,0.40,204.12,1
2025-01-07,07:53:29,0,0,0,0,0,0,0,0,1,1,12,34,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.11,43.04,0.00,0.36,242.85,1
2025-01-07,07:53:39,0,0,0,0,0,0,0,1,6,7,12,23,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.16,42.62,0.00,1.24,203.41,1
2025-01-07,07:53:49,0,0,0,0,0,0,0,1,1,7,17,21,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.28,42.44,0.00,0.87,205.40,1
2025-01-07,07:53:59,0,0,0,0,0,0,0,0,2,9,22,19,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.33,42.07,0.00,1.03,219.86,1
2025-01-07,07:54:09,0,0,0,0,0,0,0,0,1,5,11,21,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.40,41.96,0.00,0.54,175.81,1
2025-01-07,07:54:19,0,0,0,0,0,0,0,0,0,4,24,14,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.46,41.60,0.00,0.64,184.53,1
2025-01-07,07:54:29,0,0,0,0,0,0,0,0,1,6,13,20,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.47,41.60,0.00,0.62,180.68,1
2025-01-07,07:54:39,0,0,0,0,0,0,0,1,4,11,15,4,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.56,41.70,0.00,1.31,115.93,1
2025-01-07,07:54:49,0,0,0,0,0,0,0,1,6,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.60,41.63,0.00,1.20,122.37,1
2025-01-07,07:55:00,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.62,41.30,0.00,0.23,5.20,1
2025-01-07,07:55:10,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.69,41.09,0.00,0.56,4.66,1
2025-01-07,07:55:20,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.73,41.03,0.00,0.61,7.51,1
2025-01-07,07:55:30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.74,40.99,0.00,0.12,0.28,1
2025-01-07,07:55:40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.78,40.91,0.00,0.22,1.97,1
2025-01-07,07:55:50,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.81,40.53,0.00,0.73,4.13,1
2025-01-07,07:56:00,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4.99,10.69,42.86,40.84,0.00,0.07,66.55,1
