19.01.2016;19:01:50;34.4
19.01.2016;19:01:52;34.4
19.01.2016;19:01:54;34.4
19.01.2016;19:01:56;34.4
19.01.2016;19:01:58;34.4
19.01.2016;19:02:00;34.4
19.01.2016;19:02:02;34.4
19.01.2016;19:02:04;34.4
19.01.2016;19:02:06;34.4
19.01.2016;19:02:08;34.4
19.01.2016;19:02:10;34.4
19.01.2016;19:02:12;34.4
19.01.2016;19:02:14;34.4
19.01.2016;19:02:16;34.4
19.01.2016;19:02:18;34.4
19.01.2016;19:02:20;34.4
19.01.2016;19:02:22;34.4
19.01.2016;19:02:24;34.4
19.01.2016;19:02:26;34.4
19.01.2016;19:02:28;34.4
19.01.2016;19:02:30;34.4
19.01.2016;19:02:32;34.4
19.01.2016;19:02:34;34.4
19.01.2016;19:02:36;34.4
19.01.2016;19:02:38;34.4
19.01.2016;19:02:40;34.4
19.01.2016;19:02:42;34.4
19.01.2016;19:02:44;34.4
19.01.2016;19:02:46;34.4
19.01.2016;19:02:48;34.4
19.01.2016;19:02:50;34.4
19.01.2016;19:02:52;34.4
19.01.2016;19:02:54;34.4
19.01.2016;19:02:56;34.4
19.01.2016;19:02:58;34.4
19.01.2016;19:03:00;34.4
19.01.2016;19:03:02;34.6
19.01.2016;19:03:04;34.6
19.01.2016;19:03:06;34.6
19.01.2016;19:03:08;34.6
19.01.2016;19:03:10;34.7
19.01.2016;19:03:12;34.7
19.01.2016;19:03:14;34.9
19.01.2016;19:03:16;34.9
19.01.2016;19:03:18;35.1
19.01.2016;19:03:20;35.1
19.01.2016;19:03:22;35.2
19.01.2016;19:03:24;35.2
19.01.2016;19:03:26;35.4
19.01.2016;19:03:28;35.4
19.01.2016;19:03:30;35.4
19.01.2016;19:03:32;35.6
19.01.2016;19:03:34;35.6
19.01.2016;19:03:36;35.6
19.01.2016;19:03:38;35.8
19.01.2016;19:03:40;35.8
19.01.2016;19:03:42;35.8
19.01.2016;19:03:44;35.8
19.01.2016;19:03:46;35.9
19.01.2016;19:03:48;35.9
19.01.2016;19:03:50;35.9
19.01.2016;19:03:52;36.1
19.01.2016;19:03:54;36.1
19.01.2016;19:03:56;36.2
19.01.2016;19:03:58;36.2
19.01.2016;19:04:00;36.2
19.01.2016;19:04:02;36.4
19.01.2016;19:04:04;36.4
19.01.2016;19:04:06;36.6
19.01.2016;19:04:08;36.6
19.01.2016;19:04:10;36.6
19.01.2016;19:04:12;36.7
19.01.2016;19:04:14;36.7
19.01.2016;19:04:16;36.8
19.01.2016;19:04:18;36.8
19.01.2016;19:04:20;36.8
19.01.2016;19:04:22;37
19.01.2016;19:04:24;37
19.01.2016;19:04:26;37.1
19.01.2016;19:04:28;37.1
19.01.2016;19:04:30;37.3
19.01.2016;19:04:32;37.3
19.01.2016;19:04:34;37.3
19.01.2016;19:04:36;37.4
19.01.2016;19:04:38;37.4
19.01.2016;19:04:40;37.6
19.01.2016;19:04:42;37.6
19.01.2016;19:04:44;37.8
19.01.2016;19:04:46;37.8
19.01.2016;19:04:48;37.9
19.01.2016;19:04:50;37.9
19.01.2016;19:04:52;38.1
19.01.2016;19:04:54;38.3
19.01.2016;19:04:56;38.3
19.01.2016;19:04:58;38.4
19.01.2016;19:05:00;38.4
19.01.2016;19:05:02;38.6
19.01.2016;19:05:04;38.6
19.01.2016;19:05:06;38.7
19.01.2016;19:05:08;38.7
19.01.2016;19:05:10;38.9
19.01.2016;19:05:12;38.9
19.01.2016;19:05:14;38.9
19.01.2016;19:05:16;39.1
19.01.2016;19:05:18;39.1
19.01.2016;19:05:20;39.1
19.01.2016;19:05:22;39.2
19.01.2016;19:05:24;39.2
19.01.2016;19:05:26;39.3
19.01.2016;19:05:28;39.3
19.01.2016;19:05:30;39.3
19.01.2016;19:05:32;39.5
19.01.2016;19:05:34;39.5
19.01.2016;19:05:36;39.6
19.01.2016;19:05:38;39.6
19.01.2016;19:05:40;39.6
19.01.2016;19:05:42;39.8
19.01.2016;19:05:44;39.8
19.01.2016;19:05:46;39.8
19.01.2016;19:05:48;39.9
19.01.2016;19:05:50;39.9
19.01.2016;19:05:52;39.9
19.01.2016;19:05:54;40.1
19.01.2016;19:05:56;40.1
19.01.2016;19:05:58;40.1
19.01.2016;19:06:00;40.2
19.01.2016;19:06:02;40.2
19.01.2016;19:06:04;40.3
19.01.2016;19:06:06;40.3
19.01.2016;19:06:08;40.3
19.01.2016;19:06:10;40.5
19.01.2016;19:06:12;40.5
19.01.2016;19:06:14;40.7
19.01.2016;19:06:16;40.7
19.01.2016;19:06:18;40.7
19.01.2016;19:06:20;40.8
19.01.2016;19:06:22;40.8
19.01.2016;19:06:24;40.8
19.01.2016;19:06:26;40.9
19.01.2016;19:06:28;40.9
19.01.2016;19:06:30;41.1
19.01.2016;19:06:32;41.1
19.01.2016;19:06:34;41.1
19.01.2016;19:06:36;41.2
19.01.2016;19:06:38;41.2
19.01.2016;19:06:40;41.2
19.01.2016;19:06:42;41.4
19.01.2016;19:06:44;41.4
19.01.2016;19:06:46;41.6
19.01.2016;19:06:48;41.6
19.01.2016;19:06:50;41.6
19.01.2016;19:06:52;41.7
19.01.2016;19:06:54;41.7
19.01.2016;19:06:56;41.7
19.01.2016;19:06:58;41.8
19.01.2016;19:07:00;41.8
19.01.2016;19:07:02;41.8
19.01.2016;19:07:04;42
19.01.2016;19:07:06;42
19.01.2016;19:07:08;42.2
19.01.2016;19:07:10;42.2
19.01.2016;19:07:12;42.2
19.01.2016;19:07:14;42.3
19.01.2016;19:07:16;42.3
19.01.2016;19:07:18;42.4
19.01.2016;19:07:20;42.4
19.01.2016;19:07:22;42.4
19.01.2016;19:07:24;42.6
19.01.2016;19:07:26;42.6
19.01.2016;19:07:28;42.8
19.01.2016;19:07:30;42.8
19.01.2016;19:07:32;42.9
19.01.2016;19:07:34;42.9
19.01.2016;19:07:36;43.1
19.01.2016;19:07:38;43.1
19.01.2016;19:07:40;43.2
19.01.2016;19:07:42;43.2
19.01.2016;19:07:44;43.4
19.01.2016;19:07:46;43.4
19.01.2016;19:07:48;43.6
19.01.2016;19:07:50;43.6
19.01.2016;19:07:52;43.6
19.01.2016;19:07:54;43.7
19.01.2016;19:07:56;43.7
19.01.2016;19:07:58;43.9
19.01.2016;19:08:00;43.9
19.01.2016;19:08:02;44.1
19.01.2016;19:08:04;44.1
19.01.2016;19:08:06;44.2
19.01.2016;19:08:08;44.2
19.01.2016;19:08:10;44.3
19.01.2016;19:08:12;44.3
19.01.2016;19:08:14;44.5
19.01.2016;19:08:16;44.5
19.01.2016;19:08:18;44.7
19.01.2016;19:08:20;44.7
19.01.2016;19:08:22;44.7
19.01.2016;19:08:24;44.8
19.01.2016;19:08:26;44.8
19.01.2016;19:08:28;44.9
19.01.2016;19:08:30;44.9
19.01.2016;19:08:32;44.9
