date,time,SP(s),SFR(ml/s),T(C),RH(%),PM_A(ug/m^3),PM_B(ug/m^3),PM_C(ug/m^3)
2025-01-14,04:55:53,4.99,3.7,32.03,70.31,0.02,5.97,202.23
2025-01-14,04:56:03,4.99,3.7,32.09,70.12,0,3.14,31.06
2025-01-14,04:56:13,4.99,3.7,32.14,70,0.02,3.72,56.98
2025-01-14,04:56:23,4.99,3.7,32.2,69.91,0,6.21,42.12
2025-01-14,04:56:33,4.99,3.7,32.23,69.78,0.04,3.07,41.17
2025-01-14,04:56:43,4.99,3.7,32.27,69.64,0,5.49,100.53
2025-01-14,04:56:53,4.99,3.7,32.31,69.46,0,1.42,18.68
2025-01-14,04:57:03,4.99,3.7,32.38,69.29,0,1.7,40.09
2025-01-14,04:57:13,4.99,3.7,32.44,69.13,0.01,4.46,166.01
2025-01-14,04:57:23,4.99,3.7,32.45,68.94,0,3.94,158.8
2025-01-14,04:57:33,4.99,3.7,32.53,68.91,0,4.84,513.31
2025-01-14,04:57:43,4.99,3.7,32.55,68.82,0.05,4.8,250.94
2025-01-14,04:57:53,4.99,3.7,32.6,68.68,0.04,1.88,19.2
2025-01-14,04:58:03,4.99,3.7,32.63,68.55,0,5.29,64.33
2025-01-14,04:58:13,4.99,3.7,32.68,68.4,0.04,4.7,91.99
2025-01-14,04:58:23,4.99,3.7,32.68,68.22,0,5.9,129.33
2025-01-14,04:58:33,4.99,3.7,32.77,68.15,0,1.5,72.99
2025-01-14,04:58:43,4.99,3.7,32.81,68.1,0,2.78,255.29
2025-01-14,04:58:53,4.99,3.7,32.85,68.02,0,4.52,208.11
2025-01-14,04:59:03,4.99,3.7,32.89,68.03,0,6.8,305.4
2025-01-14,04:59:13,4.99,3.7,32.94,67.9,0,5.71,185.78
2025-01-14,04:59:23,4.99,3.7,32.99,67.84,0,2.75,56.58
2025-01-14,04:59:33,4.99,3.7,32.99,67.82,0,7.31,694.65
2025-01-14,04:59:43,4.99,3.7,33.07,67.8,0,4.28,309.96
2025-01-14,04:59:53,4.99,3.7,33.11,67.6,0.04,6.67,668.06
2025-01-14,05:00:03,4.99,3.7,33.14,67.5,0,6.25,227.4
2025-01-14,05:00:13,4.99,3.7,33.17,67.5,0,0.62,15.05
2025-01-14,05:00:23,4.99,3.7,33.21,67.46,0.09,0.7,69.21
2025-01-14,05:00:33,4.99,3.7,33.22,67.34,0,0.63,4.68
2025-01-14,05:00:44,4.99,3.7,33.25,67.3,0,1.79,29.63
2025-01-14,05:00:54,4.99,3.7,33.29,67.24,0,4.39,224.27
2025-01-14,05:01:04,4.99,3.7,33.33,67.08,0,5.53,147.04
2025-01-14,05:01:14,4.99,3.7,33.35,66.86,0.02,5.18,53.08
2025-01-14,05:01:24,4.99,3.7,33.39,66.83,0.04,2.28,18.91
2025-01-14,05:01:34,4.99,3.7,33.42,66.75,0,5.48,104.58
2025-01-14,05:01:44,4.99,3.7,33.45,66.67,0,8.29,609.22
2025-01-14,05:01:54,4.99,3.7,33.49,66.62,0,11.72,362.87
2025-01-14,05:02:04,4.99,3.7,33.49,66.33,0,6.28,148.89
2025-01-14,05:02:14,4.99,3.7,33.55,66.37,0.01,4.46,29.98
2025-01-14,05:02:24,4.99,3.7,33.56,66.14,0,0.41,1.79
2025-01-14,05:02:34,4.99,3.7,33.58,66.01,0,2.71,21.98
2025-01-14,05:02:44,4.99,3.7,33.62,66.02,0.03,0,0.02
2025-01-14,05:02:54,4.99,3.7,33.61,66.04,0,0,0
2025-01-14,05:03:04,4.99,3.7,33.65,66.08,0.02,2.3,26.21
2025-01-14,05:03:14,4.99,3.7,33.68,65.91,0.03,0.38,1.86
2025-01-14,05:03:24,4.99,3.7,33.68,65.84,0,1.25,10.36
2025-01-14,05:03:34,4.99,3.7,33.69,65.72,0.02,0.04,0
2025-01-14,05:03:44,4.99,3.7,33.73,65.59,0.02,1.11,15.56
2025-01-14,05:03:54,4.99,3.7,33.73,65.43,0,2.2,10.76
2025-01-14,05:04:04,4.99,3.7,33.73,65.47,0.06,0.02,0
2025-01-14,05:04:14,4.99,3.7,33.77,65.6,0.12,0.3,1.83
2025-01-14,05:04:24,4.99,3.7,33.79,65.5,0.02,0.74,3.59
2025-01-14,05:04:34,4.99,3.7,33.82,65.43,0,2.71,18.56
2025-01-14,05:04:44,4.99,3.7,33.82,65.31,0,1.29,11.38
2025-01-14,05:04:54,4.99,3.7,33.82,65.22,0,3.06,85.27
2025-01-14,05:05:04,4.99,3.7,33.86,65.19,0.02,4.07,77.76
2025-01-14,05:05:14,4.99,3.7,33.88,65.12,0.1,4.07,58.01
2025-01-14,05:05:24,4.99,3.7,33.89,65.06,0,0.39,1.73
2025-01-14,05:05:34,4.99,3.7,33.89,65.02,0,0.02,0
2025-01-14,05:05:44,4.99,3.7,33.89,64.92,0,0.77,3.61
2025-01-14,05:05:54,4.99,3.7,33.91,64.86,0.03,1.89,16.09
2025-01-14,05:06:04,4.99,3.7,33.92,64.75,0.04,0,0.02
2025-01-14,05:06:14,4.99,3.7,33.95,64.75,0,0.25,3.84
2025-01-14,05:06:24,4.99,3.7,33.96,64.69,0.03,0,0
2025-01-14,05:06:34,4.99,3.7,33.96,64.72,0.01,1.04,7.51
2025-01-14,05:06:44,4.99,3.7,33.99,64.71,0,0,0.07
2025-01-14,05:06:54,4.99,3.7,33.96,64.75,0,0,0
2025-01-14,05:07:04,4.99,3.7,34,64.71,0.01,0.13,7.22
2025-01-14,05:07:14,4.99,3.7,34.02,64.57,0,0,0
2025-01-14,05:07:24,4.99,3.7,34.05,64.5,0.05,1.52,5.28
2025-01-14,05:07:34,4.99,3.7,34.05,64.55,0.04,0.37,1.85
2025-01-14,05:07:44,4.99,3.7,34.06,64.55,0.04,0.73,3.62
2025-01-14,05:07:54,4.99,3.7,34.06,64.54,0.03,3.23,17.38
2025-01-14,05:08:04,4.99,3.7,34.06,64.46,0.01,2.89,21.59
2025-01-14,05:08:14,4.99,3.7,34.09,64.38,0.01,5.1,22.23
2025-01-14,05:08:24,4.99,3.7,34.09,64.3,0,1.09,5.42
2025-01-14,05:08:34,4.99,3.7,34.1,64.22,0.04,2.92,31.67
2025-01-14,05:08:44,4.99,3.7,34.09,64.19,0,2.48,13.67
2025-01-14,05:08:54,4.99,3.7,34.1,64.1,0.02,5.99,120.71
2025-01-14,05:09:04,4.99,3.7,34.12,64.09,0.05,4.74,31.67
2025-01-14,05:09:14,4.99,3.7,34.13,64.12,0,0.78,67.07
2025-01-14,05:09:24,4.99,3.7,34.15,64.11,0,3.39,273.36
2025-01-14,05:09:34,4.99,3.7,34.17,64.05,0.01,2.4,196.31
2025-01-14,05:09:44,4.99,3.7,34.16,64.12,0,5.7,83.97
2025-01-14,05:09:54,4.99,3.7,34.19,64.18,0,3.89,60.91
2025-01-14,05:10:04,4.99,3.7,34.17,64.29,0,8.77,123.77
2025-01-14,05:10:14,4.99,3.7,34.19,64.27,0.02,6.53,63.87
2025-01-14,05:10:25,4.99,3.7,34.2,64.25,0.04,9.73,150.99
2025-01-14,05:10:35,4.99,3.7,34.2,64.26,0,3.02,22.51
2025-01-14,05:10:45,4.99,3.7,34.24,64.27,0,2.84,55.98
2025-01-14,05:10:55,4.99,3.7,34.23,64.15,0,3.28,106.02
2025-01-14,05:11:05,4.99,3.7,34.26,64.16,0.05,3.88,272.54
2025-01-14,05:11:15,4.99,3.7,34.24,64.16,0,1.14,188.34
2025-01-14,05:11:25,4.99,3.7,34.26,64.13,0,3.15,96.31
2025-01-14,05:11:35,4.99,3.7,34.26,64.05,0.03,7.94,251.93
2025-01-14,05:11:45,4.99,3.7,34.26,63.96,0.03,5.96,100.8
2025-01-14,05:11:55,4.99,3.7,34.3,63.97,0,4.12,101.52
2025-01-14,05:12:05,4.99,3.7,34.27,64.07,0.03,2.2,183.77
2025-01-14,05:12:15,4.99,3.7,34.3,64.03,0,5.39,137.71
2025-01-14,05:12:25,4.99,3.7,34.3,63.91,0.07,6.55,116.7
2025-01-14,05:12:35,4.99,3.7,34.32,63.98,0,1.2,14.71
2025-01-14,05:12:45,4.99,3.7,34.35,64.15,0.04,0.77,2.62
2025-01-14,05:12:55,4.99,3.7,34.35,63.99,0,3.23,46.1
2025-01-14,05:13:05,4.99,3.7,34.35,64,0.02,1.99,58.08
2025-01-14,05:13:15,4.99,3.7,34.36,63.9,0.06,2.97,21.51
2025-01-14,05:13:25,4.99,3.7,34.36,63.91,0.03,6.04,53.6
2025-01-14,05:13:35,4.99,3.7,34.38,63.92,0,4.37,68.75
2025-01-14,05:13:45,4.99,3.7,34.38,63.94,0.02,2.75,79.9
2025-01-14,05:13:55,4.99,3.7,34.39,64.04,0,5.44,335.27
2025-01-14,05:14:05,4.99,3.7,34.39,63.9,0,1.29,79.57
2025-01-14,05:14:15,4.99,3.7,34.42,63.83,0,2.38,16.78
2025-01-14,05:14:25,4.99,3.7,34.42,63.74,0,5.13,75.28
2025-01-14,05:14:35,4.99,3.7,34.43,63.81,0.05,2.76,14.52
2025-01-14,05:14:45,4.99,3.7,34.44,63.89,0.02,6.11,117.09
2025-01-14,05:14:55,4.99,3.7,34.44,63.88,0,4.04,214.9
2025-01-14,05:15:05,4.99,3.7,34.46,63.88,0.01,2.33,318.1
2025-01-14,05:15:15,4.99,3.7,34.44,63.63,0.03,0.75,50.96
2025-01-14,05:15:25,4.99,3.7,34.49,63.92,0,0.96,16.09
2025-01-14,05:15:35,4.99,3.7,34.5,63.99,0,8.4,67.15
2025-01-14,05:15:45,4.99,3.7,34.51,64.1,0.01,0.36,1.84
2025-01-14,05:15:55,4.99,3.7,34.51,64.02,0,4.74,79.86
2025-01-14,05:16:05,4.99,3.7,34.49,63.83,0,8.55,297.26
2025-01-14,05:16:15,4.99,3.7,34.53,63.9,0.02,9.81,221.09
2025-01-14,05:16:25,4.99,3.7,34.53,63.85,0.05,9.47,105.25
2025-01-14,05:16:35,4.99,3.7,34.56,63.77,0.1,6.2,23.75
2025-01-14,05:16:45,4.99,3.7,34.54,63.86,0.05,10.48,46.49
2025-01-14,05:16:55,4.99,3.7,34.56,63.67,0,3.36,24.38
2025-01-14,05:17:05,4.99,3.7,34.59,63.77,0.02,4.78,116.11
2025-01-14,05:17:15,4.99,3.7,34.59,63.68,0.01,4.48,82.39
2025-01-14,05:17:25,4.99,3.7,34.6,63.66,0.01,3.79,17.99
2025-01-14,05:17:35,4.99,3.7,34.6,63.87,0,13.43,89.15
2025-01-14,05:17:45,4.99,3.7,34.63,64.09,0.04,1.04,4.38
2025-01-14,05:17:55,4.99,3.7,34.63,64.02,0,6.25,120.83
2025-01-14,05:18:05,4.99,3.7,34.64,63.91,0,5.06,224.14
2025-01-14,05:18:15,4.99,3.7,34.64,63.78,0.01,3.52,322.87
2025-01-14,05:18:25,4.99,3.7,34.66,63.49,0.04,2.58,51.27
2025-01-14,05:18:35,4.99,3.7,34.66,63.3,0,3.46,42.95
2025-01-14,05:18:45,4.99,3.7,34.69,63.22,0.01,3.83,22.01
2025-01-14,05:18:55,4.99,3.7,34.67,63.28,0,1.51,4.21
2025-01-14,05:19:05,4.99,3.7,34.69,63.47,0,0.28,3.9
2025-01-14,05:19:15,4.99,3.7,34.71,63.34,0,0.82,22.5
2025-01-14,05:19:25,4.99,3.7,34.71,63.01,0.02,3.07,13.28
2025-01-14,05:19:35,4.99,3.7,34.73,63.06,0.04,2.84,107.67
2025-01-14,05:19:45,4.99,3.7,34.75,63.03,0,2.33,118.57
2025-01-14,05:19:56,4.99,3.7,34.73,63.01,0.07,5.71,90.68
2025-01-14,05:20:06,4.99,3.7,34.75,62.98,0.09,1.48,5.22
2025-01-14,05:20:16,4.99,3.7,34.75,62.91,0,8.33,58.12
2025-01-14,05:20:26,4.99,3.7,34.79,62.96,0.03,0.36,0.83
2025-01-14,05:20:36,4.99,3.7,34.79,63.01,0,0.77,2.67
2025-01-14,05:20:46,4.99,3.7,34.8,62.91,0,6.6,124.78
2025-01-14,05:20:56,4.99,3.7,34.82,63.05,0,3.22,194.43
2025-01-14,05:21:06,4.99,3.7,34.83,63.06,0,3.14,195.76
2025-01-14,05:21:16,4.99,3.7,34.82,63.02,0,3.87,61.31
2025-01-14,05:21:26,4.99,3.7,34.82,62.8,0.03,4.58,69.45
2025-01-14,05:21:36,4.99,3.7,34.84,62.74,0.01,5.78,64.87
2025-01-14,05:21:46,4.99,3.7,34.83,62.77,0.05,1.09,4.47
2025-01-14,05:21:56,4.99,3.7,34.87,62.7,0.07,1.07,7.47
2025-01-14,05:22:06,4.99,3.7,34.89,62.53,0.01,2.55,85.51
2025-01-14,05:22:16,4.99,3.7,34.87,62.49,0.01,3.09,175.14
2025-01-14,05:22:26,4.99,3.7,34.9,62.46,0,2.71,17.6
2025-01-14,05:22:36,4.99,3.7,34.9,62.24,0,2.82,149.22
2025-01-14,05:22:46,4.99,3.7,34.9,62.26,0.02,1.96,191.67
2025-01-14,05:22:56,4.99,3.7,34.94,62.29,0,3.09,307.64
2025-01-14,05:23:06,4.99,3.7,34.95,62.23,0.05,4.85,165.56
2025-01-14,05:23:16,4.99,3.7,34.93,61.99,0.01,1.75,55.17
2025-01-14,05:23:26,4.99,3.7,34.94,62.2,0,4.49,199.91
2025-01-14,05:23:36,4.99,3.7,34.94,62.08,0,2.18,98.08
2025-01-14,05:23:46,4.99,3.7,34.97,61.94,0.02,0.35,0.74
2025-01-14,05:23:56,4.99,3.7,34.98,62.16,0.03,2.83,199.46
2025-01-14,05:24:06,4.99,3.7,35,62.24,0,6.65,98.29
2025-01-14,05:24:16,4.99,3.7,35,62.08,0,0.02,0.03
2025-01-14,05:24:26,4.99,3.7,35.01,61.91,0.05,0.02,0.04
2025-01-14,05:24:36,4.99,3.7,35.01,61.83,0,1.34,33.51
2025-01-14,05:24:46,4.99,3.7,35.03,61.78,0.02,4.25,58.12
2025-01-14,05:24:56,4.99,3.7,35.03,61.87,0.06,2.03,67.2
2025-01-14,05:25:06,4.99,3.7,35.06,62.07,0.12,3.96,40.4
2025-01-14,05:25:16,4.99,3.7,35.04,62.18,0.01,2.3,231.04
2025-01-14,05:25:26,4.99,3.7,35.06,61.99,0,1.11,14.69
2025-01-14,05:25:36,4.99,3.7,35.07,62.03,0.04,5.36,170.87
2025-01-14,05:25:46,4.99,3.7,35.08,62,0.02,5.16,180.94
2025-01-14,05:25:56,4.99,3.7,35.06,61.84,0,2.75,50.83
2025-01-14,05:26:06,4.99,3.7,35.1,61.77,0.03,1.52,23.71
2025-01-14,05:26:16,4.99,3.7,35.1,61.91,0,3.17,58.56
2025-01-14,05:26:26,4.99,3.7,35.1,61.9,0.02,3.87,142.67
2025-01-14,05:26:36,4.99,3.7,35.13,61.96,0.01,0.41,11.15
2025-01-14,05:26:46,4.99,3.7,35.13,61.91,0,5.47,154.63
2025-01-14,05:26:56,4.99,3.7,35.13,61.85,0,3.09,74.46
2025-01-14,05:27:06,4.99,3.7,35.14,62.06,0,3.17,72.6
2025-01-14,05:27:16,4.99,3.7,35.14,62.3,0.02,6.74,141.71
2025-01-14,05:27:26,4.99,3.7,35.13,62.31,0,3.63,38.78
2025-01-14,05:27:36,4.99,3.7,35.18,62.37,0.05,8.6,72.87
2025-01-14,05:27:46,4.99,3.7,35.14,62.55,0.01,5.94,292.21
2025-01-14,05:27:56,4.99,3.7,35.2,62.49,0,5.79,143.37
2025-01-14,05:28:06,4.99,3.7,35.18,62.4,0.01,6.94,34.36
2025-01-14,05:28:16,4.99,3.7,35.21,62.51,0.05,12.79,116.58
2025-01-14,05:28:26,4.99,3.7,35.23,62.67,0.04,11.85,128.89
2025-01-14,05:28:36,4.99,3.7,35.21,62.57,0,4.86,120.35
2025-01-14,05:28:46,4.99,3.7,35.23,62.43,0.02,5.33,28.29
2025-01-14,05:28:56,4.99,3.7,35.24,62.4,0.08,2.91,598.36
2025-01-14,05:29:06,4.99,3.7,35.26,62.16,0,1.06,39.25
2025-01-14,05:29:16,4.99,3.7,35.24,61.94,0.04,1.43,40.68
2025-01-14,05:29:26,4.99,3.7,35.27,62.22,0.08,5.04,197.39
2025-01-14,05:29:37,4.99,3.7,35.26,62.19,0,1.88,70.34
2025-01-14,05:29:47,4.99,3.7,35.28,62.11,0.05,3.03,59.39
2025-01-14,05:29:57,4.99,3.7,35.27,61.96,0.09,2.6,11.63
2025-01-14,05:30:07,4.99,3.7,35.3,62.06,0.01,6.59,129.43
2025-01-14,05:30:17,4.99,3.7,35.31,61.83,0.04,1.03,18.01
2025-01-14,05:30:27,4.99,3.7,35.33,61.81,0.01,4.09,198.9
2025-01-14,05:30:37,4.99,3.7,35.31,61.98,0,5.28,275.27
2025-01-14,05:30:47,4.99,3.7,35.33,61.79,0,3.93,88.14
2025-01-14,05:30:57,4.99,3.7,35.36,61.81,0,3.74,76.05
2025-01-14,05:31:07,4.99,3.7,35.34,62.13,0,6.6,104.2
2025-01-14,05:31:17,4.99,3.7,35.38,62.33,0,4.69,54.58
2025-01-14,05:31:27,4.99,3.7,35.38,62.41,0,4.99,85.88
2025-01-14,05:31:37,4.99,3.7,35.4,62.53,0.09,6.66,118.78
2025-01-14,05:31:47,4.99,3.7,35.41,62.4,0,4.67,146.72
2025-01-14,05:31:57,4.99,3.7,35.44,62.1,0.03,4.97,330.58
2025-01-14,05:32:07,4.99,3.7,35.47,61.91,0,6.55,288.95
2025-01-14,05:32:17,4.99,3.7,35.47,61.96,0.05,6.11,124.73
2025-01-14,05:32:27,4.99,3.7,35.48,61.98,0,1.09,85.02
2025-01-14,05:32:37,4.99,3.7,35.5,62.05,0.01,2.28,31.7
2025-01-14,05:32:47,4.99,3.7,35.51,62.14,0,3.26,135.93
2025-01-14,05:32:57,4.99,3.7,35.55,61.87,0,0.77,12.88
2025-01-14,05:33:07,4.99,3.7,35.55,61.9,0,4.81,128.64
2025-01-14,05:33:17,4.99,3.7,35.61,61.85,0.04,2.29,90.65
2025-01-14,05:33:27,4.99,3.7,35.62,61.77,0.02,2.5,173.48
2025-01-14,05:33:37,4.99,3.7,35.65,61.82,0.02,4.89,202.36
2025-01-14,05:33:47,4.99,3.7,35.7,61.69,0.07,4.09,407.12
2025-01-14,05:33:57,4.99,3.7,35.71,61.66,0.01,5.5,571.13
2025-01-14,05:34:07,4.99,3.7,35.74,61.26,0.01,3.14,155.96
2025-01-14,05:34:17,4.99,3.7,35.78,61.36,0.05,2.78,117.98
2025-01-14,05:34:27,4.99,3.7,35.87,61.42,0,4.21,181.37
2025-01-14,05:34:37,4.99,3.7,35.89,61.23,0,1.22,93.28
2025-01-14,05:34:47,4.99,3.7,35.94,61.29,0.01,5.68,436.35
2025-01-14,05:34:57,4.99,3.7,35.99,61.1,0.01,4.62,477.71
2025-01-14,05:35:07,4.99,3.7,36.04,60.9,0.05,4.3,236.92
2025-01-14,05:35:17,4.99,3.7,36.09,60.81,0,4.66,446.78
2025-01-14,05:35:27,4.99,3.7,36.15,60.53,0.01,6.24,413.57
2025-01-14,05:35:37,4.99,3.7,36.21,60.45,0,3.96,492.78
2025-01-14,05:35:47,4.99,3.7,36.26,60.35,0.05,6.29,709.68
2025-01-14,05:35:57,4.99,3.7,36.31,60.04,0,1.53,64.39
2025-01-14,05:36:07,4.99,3.7,36.39,59.92,0,3.1,271.24
2025-01-14,05:36:17,4.99,3.7,36.42,59.87,0.05,8.6,339.86
2025-01-14,05:36:27,4.99,3.7,36.45,59.66,0.01,2.2,91.01
2025-01-14,05:36:37,4.99,3.7,36.5,59.56,0.02,4.13,71.87
2025-01-14,05:36:47,4.99,3.7,36.58,59.69,0.06,3.99,84.69
2025-01-14,05:36:57,4.99,3.7,36.61,59.85,0.06,8.87,130
2025-01-14,05:37:07,4.99,3.7,36.68,59.8,0,7.01,250.93
2025-01-14,05:37:17,4.99,3.7,36.7,59.51,0,1.34,84.55
2025-01-14,05:37:27,4.99,3.7,36.76,59.13,0,4.4,55.56
2025-01-14,05:37:37,4.99,3.7,36.82,59.29,0.01,0.72,42.43
2025-01-14,05:37:47,4.99,3.7,36.86,59.3,0,3.15,101.98
2025-01-14,05:37:57,4.99,3.7,36.92,59.17,0,5.08,133.29
2025-01-14,05:38:07,4.99,3.7,36.94,59.04,0,3.51,293.39
2025-01-14,05:38:17,4.99,3.7,37,58.89,0,3.83,70.03
2025-01-14,05:38:27,4.99,3.7,37.06,58.71,0,3.3,62.47
2025-01-14,05:38:37,4.99,3.7,37.09,58.72,0,2.48,96.38
2025-01-14,05:38:47,4.99,3.7,37.17,58.35,0.01,4.06,86.39
2025-01-14,05:38:57,4.99,3.7,37.24,57.91,0.02,1.41,60.43
2025-01-14,05:39:08,4.99,3.7,37.3,57.42,0,2.93,86.4
2025-01-14,05:39:18,4.99,3.7,37.34,57.23,0.04,3.52,175.52
2025-01-14,05:39:28,4.99,3.7,37.43,57.15,0.03,2.84,115.66
2025-01-14,05:39:38,4.99,3.7,37.46,57.03,0.01,1,25.78
2025-01-14,05:39:48,4.99,3.7,37.55,57.32,0,3.73,166.29
2025-01-14,05:39:58,4.99,3.7,37.63,57.33,0,4.73,332.97
2025-01-14,05:40:08,4.99,3.7,37.67,56.85,0.01,2.44,18.1
2025-01-14,05:40:18,4.99,3.7,37.74,56.86,0,1.66,66.46
2025-01-14,05:40:28,4.99,3.7,37.79,57.15,0.05,1.52,30.99
2025-01-14,05:40:38,4.99,3.7,37.9,57.02,0.03,0.37,11.14
2025-01-14,05:40:48,4.99,3.7,37.95,56.95,0,1.52,18.7
2025-01-14,05:40:58,4.99,3.7,38.03,56.82,0,2.91,127.69
2025-01-14,05:41:08,4.99,3.7,38.11,56.57,0,5.94,197.35
2025-01-14,05:41:18,4.99,3.7,38.2,56.34,0,1.53,236.24
2025-01-14,05:41:28,4.99,3.7,38.3,56.09,0.02,3.88,485.16
2025-01-14,05:41:38,4.99,3.7,38.38,55.62,0.02,4.57,297.26
2025-01-14,05:41:48,4.99,3.7,38.48,55.28,0.02,2.36,244.42
2025-01-14,05:41:58,4.99,3.7,38.57,55.17,0.03,2.96,253.32
2025-01-14,05:42:08,4.99,3.7,38.67,54.89,0,0,0.01
2025-01-14,05:42:18,4.99,3.7,38.75,54.82,0,5.43,327.59
2025-01-14,05:42:28,4.99,3.7,38.85,54.8,0,5.43,70.4
2025-01-14,05:42:38,4.99,3.7,38.95,54.78,0.09,0.76,3.63
2025-01-14,05:42:48,4.99,3.7,39.04,54.73,0,8.56,257.35
2025-01-14,05:42:58,4.99,3.7,39.15,54.53,0,3.25,185.35
2025-01-14,05:43:08,4.99,3.7,39.22,54.1,0.01,1.8,289.17
2025-01-14,05:43:18,4.99,3.7,39.33,53.73,0,4.28,69.55
2025-01-14,05:43:28,4.99,3.7,39.45,53.57,0,2.78,62.65
2025-01-14,05:43:38,4.99,3.7,39.52,53.05,0,3.45,59.34
2025-01-14,05:43:48,4.99,3.7,39.59,52.85,0.02,5.01,142.14
2025-01-14,05:43:58,4.99,3.7,39.69,52.88,0.1,1.27,11.38
2025-01-14,05:44:08,4.99,3.7,39.8,52.91,0.03,3.22,72.8
2025-01-14,05:44:18,4.99,3.7,39.86,52.73,0,5.07,76.86
2025-01-14,05:44:28,4.99,3.7,39.97,52.77,0,5.42,237.08
2025-01-14,05:44:38,4.99,3.7,40.03,52.23,0.02,2.81,48.61
2025-01-14,05:44:48,4.99,3.7,40.14,52.01,0,5.38,191.67
2025-01-14,05:44:58,4.99,3.7,40.21,51.64,0,4.17,362.24
2025-01-14,05:45:08,4.99,3.7,40.29,51.46,0,1.42,18.66
2025-01-14,05:45:18,4.99,3.7,40.37,51.54,0,2.9,113.51
2025-01-14,05:45:28,4.99,3.7,40.46,51.26,0.08,10.17,662.1
2025-01-14,05:45:38,4.99,3.7,40.53,50.78,0,0.87,9.56
2025-01-14,05:45:48,4.99,3.7,40.64,50.74,0.01,3.34,39.19
2025-01-14,05:45:58,4.99,3.7,40.68,50.77,0.02,4.4,73.9
2025-01-14,05:46:08,4.99,3.7,40.77,50.63,0.02,2.73,156.7
2025-01-14,05:46:18,4.99,3.7,40.86,50.73,0,2.39,23.12
2025-01-14,05:46:28,4.99,3.7,40.91,50.53,0,8.93,215.2
2025-01-14,05:46:38,4.99,3.7,40.96,50.22,0,2.13,20.98
2025-01-14,05:46:48,4.99,3.7,41.07,50.29,0.01,2.5,60.58
2025-01-14,05:46:58,4.99,3.7,41.12,50.25,0,4.03,181.13
2025-01-14,05:47:08,4.99,3.7,41.22,49.93,0,2.62,12.65
2025-01-14,05:47:18,4.99,3.7,41.25,49.62,0,0.31,3.9
2025-01-14,05:47:28,4.99,3.7,41.34,49.52,0.04,0,0.01
2025-01-14,05:47:38,4.99,3.7,41.41,49.35,0,1.32,19.69
