date,time,SP(s),SFR(ml/s),T(C),RH(%),PM_A(ug/m^3),PM_B(ug/m^3),PM_C(ug/m^3)
2025-01-14,05:47:38,4.99,3.7,41.41,49.35,0,1.25,19.75
2025-01-14,05:47:48,4.99,3.7,41.47,49.02,0,0,0.01
2025-01-14,05:47:58,4.99,3.7,41.56,48.76,0,3.22,47.13
2025-01-14,05:48:08,4.99,3.7,41.61,48.73,0.01,3.2,47.42
2025-01-14,05:48:18,4.99,3.7,41.69,48.58,0,0.91,82.26
2025-01-14,05:48:28,4.99,3.7,41.76,48.37,0,0.85,98.76
2025-01-14,05:48:39,4.99,3.7,41.84,48.08,0.05,5.74,182.35
2025-01-14,05:48:49,4.99,3.7,41.89,48.04,0,0.39,1.81
2025-01-14,05:48:59,4.99,3.7,41.98,47.92,0.02,1.82,27.54
2025-01-14,05:49:09,4.99,3.7,42.03,47.97,0,1.27,44.93
2025-01-14,05:49:19,4.99,3.7,42.11,47.94,0.01,0.71,3.6
2025-01-14,05:49:29,4.99,3.7,42.15,47.8,0,2.49,195.81
2025-01-14,05:49:39,4.99,3.7,42.23,47.52,0.01,2.66,52.02
2025-01-14,05:49:49,4.99,3.7,42.26,47.24,0,8.68,398.29
2025-01-14,05:49:59,4.99,3.7,42.32,47,0,2.92,293.44
2025-01-14,05:50:09,4.99,3.7,42.38,46.72,0.01,4.87,326.39
2025-01-14,05:50:19,4.99,3.7,42.4,46.7,0,6.93,472.3
2025-01-14,05:50:29,4.99,3.7,42.47,46.34,0.03,5.18,345.01
2025-01-14,05:50:39,4.99,3.7,42.51,46.42,0,0.98,21.12
2025-01-14,05:50:49,4.99,3.7,42.54,46.7,0,2.93,191.29
2025-01-14,05:50:59,4.99,3.7,42.6,46.54,0.01,2.89,32.9
2025-01-14,05:51:09,4.99,3.7,42.6,46.68,0.01,0,0
2025-01-14,05:51:19,4.99,3.7,42.64,46.84,0,6.37,358.65
2025-01-14,05:51:29,4.99,3.7,42.69,46.11,0,0.74,3.6
2025-01-14,05:51:39,4.99,3.7,42.71,46.29,0,0.66,5.67
2025-01-14,05:51:49,4.99,3.7,42.73,46.5,0.01,0.02,0.03
2025-01-14,05:51:59,4.99,3.7,42.76,46.39,0,0.15,7.21
2025-01-14,05:52:09,4.99,3.7,42.77,46.43,0.02,1.56,15.26
2025-01-14,05:52:19,4.99,3.7,42.81,46.62,0.02,1.28,19.5
2025-01-14,05:52:29,4.99,3.7,42.86,46.68,0,2.52,22.78
2025-01-14,05:52:39,4.99,3.7,42.88,46.73,0.01,3.89,31.09
2025-01-14,05:52:49,4.99,3.7,42.92,46.69,0,0.01,0.01
2025-01-14,05:52:59,4.99,3.7,42.96,46.65,0.02,1.37,45.02
2025-01-14,05:53:09,4.99,3.7,42.96,46.42,0.02,0.34,0.81
2025-01-14,05:53:19,4.99,3.7,43.01,46.19,0.01,0.36,1.81
2025-01-14,05:53:29,4.99,3.7,43.06,46.21,0,1.86,39.09
2025-01-14,05:53:39,4.99,3.7,43.08,46,0,3.53,187.43
2025-01-14,05:53:49,4.99,3.7,43.1,45.78,0,5.28,57.68
2025-01-14,05:53:59,4.99,3.7,43.18,45.7,0.01,5.9,76.18
2025-01-14,05:54:09,4.99,3.7,43.21,45.93,0.01,0.33,0.83
2025-01-14,05:54:19,4.99,3.7,43.27,45.9,0.05,1.07,3.42
2025-01-14,05:54:29,4.99,3.7,43.34,45.9,0,0.88,9.86
2025-01-14,05:54:39,4.99,3.7,43.37,45.73,0,0.01,0
2025-01-14,05:54:49,4.99,3.7,43.41,45.44,0.03,1.51,15.28
2025-01-14,05:54:59,4.99,3.7,43.47,45.38,0,2.66,67.04
2025-01-14,05:55:09,4.99,3.7,43.5,45.3,0,3.78,54.89
2025-01-14,05:55:19,4.99,3.7,43.52,45.16,0.01,3.28,83.24
2025-01-14,05:55:29,4.99,3.7,43.58,44.77,0.01,1.49,64.64
2025-01-14,05:55:39,4.99,3.7,43.62,44.58,0.04,3.24,94.7
2025-01-14,05:55:49,4.99,3.7,43.64,44.43,0.02,1.63,212.07
2025-01-14,05:55:59,4.99,3.7,43.67,44.48,0.01,4.93,100.71
2025-01-14,05:56:09,4.99,3.7,43.69,44.43,0,6.4,267.73
2025-01-14,05:56:19,4.99,3.7,43.71,44.6,0.03,3.07,78.15
2025-01-14,05:56:29,4.99,3.7,43.78,44.43,0,0.83,24.49
2025-01-14,05:56:39,4.99,3.7,43.77,44.35,0,1.43,18.61
2025-01-14,05:56:49,4.99,3.7,43.77,44.23,0.02,4.97,60.47
2025-01-14,05:56:59,4.99,3.7,43.75,44.16,0,1.33,19.42
2025-01-14,05:57:09,4.99,3.7,43.78,44.05,0.02,0.37,1.81
2025-01-14,05:57:19,4.99,3.7,43.78,43.98,0,4.35,420.38
2025-01-14,05:57:29,4.99,3.7,43.72,43.96,0,1.66,158.77
2025-01-14,05:57:39,4.99,3.7,43.75,43.87,0,0.02,0
2025-01-14,05:57:49,4.99,3.7,43.72,43.82,0,3.76,142.95
2025-01-14,05:57:59,4.99,3.7,43.69,43.89,0.03,1.83,56.14
2025-01-14,05:58:09,4.99,3.7,43.68,44.03,0.02,4.72,63.94
2025-01-14,05:58:20,4.99,3.7,43.67,44.11,0.01,0.02,0
2025-01-14,05:58:30,4.99,3.7,43.64,43.98,0.01,2.58,10.6
2025-01-14,05:58:40,4.99,3.7,43.58,44.01,0.03,4.31,127.35
2025-01-14,05:58:50,4.99,3.7,43.58,44.34,0,8.19,911.27
2025-01-14,05:59:00,4.99,3.7,43.52,44.38,0,7.64,741.13
2025-01-14,05:59:10,4.99,3.7,43.5,44.19,0,1.17,22.81
2025-01-14,05:59:20,4.99,3.7,43.44,44.37,0,1.31,21.95
2025-01-14,05:59:30,4.99,3.7,43.41,44.3,0.01,2.08,12.9
2025-01-14,05:59:40,4.99,3.7,43.37,44.31,0.01,2.42,24.87
2025-01-14,05:59:50,4.99,3.7,43.34,44.41,0.04,0.73,1.61
2025-01-14,06:00:00,4.99,3.7,43.27,44.61,0.02,0.74,3.67
2025-01-14,06:00:10,4.99,3.7,43.24,44.75,0.01,0.71,3.63
2025-01-14,06:00:20,4.99,3.7,43.2,44.8,0.03,1.1,4.45
2025-01-14,06:00:30,4.99,3.7,43.16,44.91,0.06,2.18,8.82
2025-01-14,06:00:40,4.99,3.7,43.08,45.28,0,0.72,1.64
2025-01-14,06:00:50,4.99,3.7,43.06,45.17,0.02,0,0
2025-01-14,06:01:00,4.99,3.7,43.01,45.11,0.01,0.03,0
2025-01-14,06:01:10,4.99,3.7,42.98,44.92,0,1.32,74.5
2025-01-14,06:01:20,4.99,3.7,42.93,45.18,0.01,8.07,355.23
2025-01-14,06:01:30,4.99,3.7,42.88,45.05,0,1.11,4.45
2025-01-14,06:01:40,4.99,3.7,42.81,45.02,0,4.34,157.57
2025-01-14,06:01:50,4.99,3.7,42.8,45.02,0,0.19,7.24
2025-01-14,06:02:00,4.99,3.7,42.74,45.26,0,3.57,50.39
2025-01-14,06:02:10,4.99,3.7,42.73,45.39,0.02,2.52,22.79
2025-01-14,06:02:20,4.99,3.7,42.66,45.59,0.01,1.11,4.42
2025-01-14,06:02:30,4.99,3.7,42.62,45.77,0,2.24,49.42
2025-01-14,06:02:40,4.99,3.7,42.6,45.86,0.04,0.99,6.51
2025-01-14,06:02:50,4.99,3.7,42.54,45.84,0,0.13,7.22
2025-01-14,06:03:00,4.99,3.7,42.5,45.94,0.01,0.78,12.97
2025-01-14,06:03:10,4.99,3.7,42.46,46.08,0,0.85,9.85
2025-01-14,06:03:20,4.99,3.7,42.42,46.15,0,4.44,50.46
2025-01-14,06:03:30,4.99,3.7,42.38,46.02,0,2.24,20.14
2025-01-14,06:03:40,4.99,3.7,42.35,45.95,0,0.02,0.03
2025-01-14,06:03:50,4.99,3.7,42.28,46.17,0,2.43,26.14
2025-01-14,06:04:00,4.99,3.7,42.26,46.4,0.03,3.87,30.36
2025-01-14,06:04:10,4.99,3.7,42.2,46.35,0.03,3.76,31.21
2025-01-14,06:04:20,4.99,3.7,42.15,46.34,0.02,1.52,24.85
2025-01-14,06:04:30,4.99,3.7,42.15,46.36,0.01,2.65,28.75
2025-01-14,06:04:40,4.99,3.7,42.08,46.49,0.02,1.7,10.12
2025-01-14,06:04:50,4.99,3.7,42.03,46.52,0,2.53,20.8
2025-01-14,06:05:00,4.99,3.7,42.02,46.49,0.02,1.42,4.24
2025-01-14,06:05:10,4.99,3.7,41.98,46.58,0.01,2.61,18.73
2025-01-14,06:05:20,4.99,3.7,41.95,46.67,0.03,1.94,24.18
2025-01-14,06:05:30,4.99,3.7,41.86,46.67,0,4.35,51.3
2025-01-14,06:05:40,4.99,3.7,41.85,46.68,0.02,5.89,33.23
2025-01-14,06:05:50,4.99,3.7,41.82,47.05,0,1.42,27.93
2025-01-14,06:06:00,4.99,3.7,41.78,47.12,0.01,3.38,63.96
2025-01-14,06:06:10,4.99,3.7,41.72,47.28,0.03,2.62,18.69
2025-01-14,06:06:20,4.99,3.7,41.67,47.39,0,10.28,225.67
2025-01-14,06:06:30,4.99,3.7,41.67,47.3,0,2.64,77.15
2025-01-14,06:06:40,4.99,3.7,41.64,47.36,0.01,6.67,126.09
2025-01-14,06:06:50,4.99,3.7,41.61,47.58,0.03,2.99,21.54
2025-01-14,06:07:00,4.99,3.7,41.55,47.68,0,2.97,19.52
2025-01-14,06:07:10,4.99,3.7,41.52,47.83,0,2.96,43.51
2025-01-14,06:07:20,4.99,3.7,41.48,47.74,0,2.79,26.72
2025-01-14,06:07:31,4.99,3.7,41.45,48.11,0.03,7.04,88.62
2025-01-14,06:07:41,4.99,3.7,41.42,48.25,0,1.95,36.96
2025-01-14,06:07:51,4.99,3.7,41.41,48.4,0,1.42,17.39
2025-01-14,06:08:01,4.99,3.7,41.37,48.31,0.02,4.31,22.74
2025-01-14,06:08:11,4.99,3.7,41.32,48.01,0.01,1.1,4.38
2025-01-14,06:08:21,4.99,3.7,41.31,47.92,0.01,0.36,11.11
2025-01-14,06:08:31,4.99,3.7,41.3,47.82,0.02,3.24,48.37
2025-01-14,06:08:41,4.99,3.7,41.25,47.85,0.03,4.88,72.37
2025-01-14,06:08:51,4.99,3.7,41.2,48.07,0,3.76,320.11
2025-01-14,06:09:01,4.99,3.7,41.21,48.3,0.07,4.09,155.15
2025-01-14,06:09:11,4.99,3.7,41.17,48.09,0,5.85,166.48
2025-01-14,06:09:21,4.99,3.7,41.11,48.1,0.05,5.36,37.34
2025-01-14,06:09:31,4.99,3.7,41.1,48.14,0.01,3.53,29.31
2025-01-14,06:09:41,4.99,3.7,41.08,48.22,0,3.06,30.59
2025-01-14,06:09:51,4.99,3.7,41.04,48.26,0.01,1.46,5.24
2025-01-14,06:10:01,4.99,3.7,41.02,48.24,0.01,1.33,6.33
2025-01-14,06:10:11,4.99,3.7,41.01,48.34,0.01,6.99,98.82
2025-01-14,06:10:21,4.99,3.7,40.96,48.55,0,2.35,25.4
2025-01-14,06:10:31,4.99,3.7,40.91,48.54,0.03,0.77,12.92
2025-01-14,06:10:41,4.99,3.7,40.88,48.64,0.02,1.07,6.6
2025-01-14,06:10:51,4.99,3.7,40.9,48.61,0,5.84,69.37
2025-01-14,06:11:01,4.99,3.7,40.87,48.56,0.02,4.21,46.52
2025-01-14,06:11:11,4.99,3.7,40.84,48.92,0.03,4.87,92.87
2025-01-14,06:11:21,4.99,3.7,40.78,49.16,0,4,81.72
2025-01-14,06:11:31,4.99,3.7,40.77,49.16,0.01,1.71,8.11
2025-01-14,06:11:41,4.99,3.7,40.78,49.37,0.01,0.26,3.89
2025-01-14,06:11:51,5,3.7,40.74,49.34,0,3.29,34.65
2025-01-14,06:12:01,4.99,3.7,40.68,49.38,0,0.54,7.8
2025-01-14,06:12:11,4.99,3.7,40.7,49.59,0,6.59,303.71
2025-01-14,06:12:21,4.99,3.7,40.65,49.34,0,7.12,384.64
2025-01-14,06:12:31,4.99,3.7,40.65,49.03,0.03,6.81,151.24
2025-01-14,06:12:41,4.99,3.7,40.63,48.96,0.01,2.02,31.66
2025-01-14,06:12:51,4.99,3.7,40.6,49.15,0,1.5,26.69
2025-01-14,06:13:01,4.99,3.7,40.57,49.01,0,2.8,80.37
2025-01-14,06:13:11,4.99,3.7,40.57,49.08,0.03,1.14,13.49
2025-01-14,06:13:21,4.99,3.7,40.53,49.26,0.01,2.16,7.83
2025-01-14,06:13:31,4.99,3.7,40.53,49.38,0.06,4.41,61.62
2025-01-14,06:13:41,4.99,3.7,40.5,49.41,0.01,2.02,24.6
2025-01-14,06:13:51,4.99,3.7,40.5,49.49,0.01,1.79,20.43
2025-01-14,06:14:01,4.99,3.7,40.49,49.55,0.02,3.32,128.31
2025-01-14,06:14:11,4.99,3.7,40.46,49.33,0,3.44,138.87
2025-01-14,06:14:21,4.99,3.7,40.43,49.24,0.02,3.08,67.54
2025-01-14,06:14:31,4.99,3.7,40.39,49.34,0.03,2.36,25.41
2025-01-14,06:14:41,4.99,3.7,40.4,49.36,0.01,3.23,48.64
2025-01-14,06:14:51,4.99,3.7,40.37,49.28,0.02,2.05,60.06
2025-01-14,06:15:01,4.99,3.7,40.36,49.45,0,3.24,54.46
2025-01-14,06:15:11,4.99,3.7,40.34,49.39,0.01,2.78,24.72
2025-01-14,06:15:21,4.99,3.7,40.31,49.3,0.07,5.2,109.55
2025-01-14,06:15:31,4.99,3.7,40.3,49.16,0.01,1.35,9.3
2025-01-14,06:15:41,4.99,3.7,40.3,49.52,0,3.37,54.62
2025-01-14,06:15:51,4.99,3.7,40.29,49.75,0.02,3.7,210.94
2025-01-14,06:16:01,4.99,3.7,40.24,49.58,0,4.02,48.92
2025-01-14,06:16:11,4.99,3.7,40.24,49.54,0.03,2.1,23.07
2025-01-14,06:16:21,4.99,3.7,40.23,49.83,0.05,4.1,137.07
2025-01-14,06:16:31,4.99,3.7,40.21,49.75,0,3.25,25.4
2025-01-14,06:16:42,4.99,3.7,40.2,49.69,0.01,1.43,5.19
2025-01-14,06:16:52,4.99,3.7,40.21,49.8,0,0.74,2.6
2025-01-14,06:17:02,4.99,3.7,40.17,49.79,0,4.92,111.35
2025-01-14,06:17:12,4.99,3.7,40.19,49.89,0.02,3.09,162.39
2025-01-14,06:17:22,4.99,3.7,40.17,49.81,0,1.03,15.53
2025-01-14,06:17:32,4.99,3.7,40.13,49.74,0.01,6.33,76.14
2025-01-14,06:17:42,4.99,3.7,40.14,49.98,0.03,4.02,80.45
2025-01-14,06:17:52,4.99,3.7,40.13,50.08,0,1.18,13.5
2025-01-14,06:18:02,4.99,3.7,40.11,49.94,0,2.58,69.27
2025-01-14,06:18:12,4.99,3.7,40.1,50.18,0.05,2.86,15.53
2025-01-14,06:18:22,4.99,3.7,40.09,50.17,0,2.8,14.56
2025-01-14,06:18:32,4.99,3.7,40.07,50.19,0.02,3.21,36.56
2025-01-14,06:18:42,4.99,3.7,40.07,50.43,0,0.34,0.8
2025-01-14,06:18:52,4.99,3.7,40.06,50.56,0.06,4.89,52.5
2025-01-14,06:19:02,4.99,3.7,40.04,50.61,0.02,2.63,42.66
2025-01-14,06:19:12,4.99,3.7,40.03,50.75,0,1.3,19.7
2025-01-14,06:19:22,4.99,3.7,40.06,50.92,0.02,3.14,26.49
2025-01-14,06:19:32,4.99,3.7,40.03,50.77,0.05,3.18,28.5
2025-01-14,06:19:42,4.99,3.7,40.04,50.84,0.02,0.71,1.63
2025-01-14,06:19:52,5,3.7,40,50.96,0.01,1.07,5.41
2025-01-14,06:20:02,4.99,3.7,40.02,51.05,0.02,2.02,14.03
2025-01-14,06:20:12,4.99,3.7,39.99,50.87,0.01,0.03,0
2025-01-14,06:20:22,4.99,3.7,40,51.02,0.02,0.4,1.81
2025-01-14,06:20:32,4.99,3.7,39.99,51.2,0,2.07,32.64
2025-01-14,06:20:42,4.99,3.7,40,51.22,0.04,1.52,15.29
2025-01-14,06:20:52,4.99,3.7,40,51.55,0.01,1.78,19.17
2025-01-14,06:21:02,5,3.7,40,51.59,0.04,0.59,4.7
2025-01-14,06:21:12,4.99,3.7,40,51.14,0,0.65,15.01
2025-01-14,06:21:22,4.99,3.7,40.02,51.1,0.04,2.96,43.8
2025-01-14,06:21:32,4.99,3.7,40.02,51.06,0,1,94.78
2025-01-14,06:21:42,4.99,3.7,40,51.12,0,6.81,177.42
2025-01-14,06:21:52,4.99,3.7,39.99,50.98,0,4.44,188.78
2025-01-14,06:22:02,4.99,3.7,39.97,50.9,0,4.48,89.82
2025-01-14,06:22:12,4.99,3.7,39.97,50.58,0,2.41,162.67
2025-01-14,06:22:22,4.99,3.7,39.99,50.75,0.01,1.9,133.2
2025-01-14,06:22:32,4.99,3.7,39.97,50.49,0,2.32,39.09
2025-01-14,06:22:42,4.99,3.7,39.97,50.43,0.01,1.98,39.22
2025-01-14,06:22:52,4.99,3.7,39.97,50.67,0,3.98,26.01
2025-01-14,06:23:02,4.99,3.7,39.96,50.71,0.01,2.7,17.85
2025-01-14,06:23:12,4.99,3.7,39.97,51.07,0,0.27,3.9
2025-01-14,06:23:22,5,3.7,39.96,51.05,0.01,0.02,0
2025-01-14,06:23:32,4.99,3.7,39.95,51.08,0,0.78,11.92
2025-01-14,06:23:42,4.99,3.7,39.99,51.02,0.02,1.59,11.18
2025-01-14,06:23:52,4.99,3.7,39.97,51.1,0,0.38,1.78
2025-01-14,06:24:02,4.99,3.7,39.96,51.02,0,0.28,3.88
2025-01-14,06:24:12,4.99,3.7,39.96,50.94,0,2.57,30.89
2025-01-14,06:24:22,4.99,3.7,39.95,50.97,0.04,2.25,18.15
2025-01-14,06:24:32,4.99,3.7,39.96,51.02,0,4.28,87.63
2025-01-14,06:24:42,4.99,3.7,39.96,50.78,0,3.81,278
2025-01-14,06:24:52,4.99,3.7,39.97,50.53,0,3.32,153.48
2025-01-14,06:25:02,4.99,3.7,39.95,50.4,0.02,3.82,106.31
2025-01-14,06:25:12,4.99,3.7,39.96,50.17,0.05,5.46,96.33
2025-01-14,06:25:22,4.99,3.7,39.97,50.18,0,0.72,3.63
2025-01-14,06:25:32,4.99,3.7,39.93,50.45,0,0.01,0.03
2025-01-14,06:25:43,4.99,3.7,39.93,50.57,0,1.08,26.14
2025-01-14,06:25:53,4.99,3.7,39.96,50.67,0,0.71,2.61
2025-01-14,06:26:03,4.99,3.7,39.95,50.67,0.02,2.38,16.8
2025-01-14,06:26:13,4.99,3.7,39.95,50.61,0.02,1.72,11.1
2025-01-14,06:26:23,4.99,3.7,39.93,50.82,0.01,0.02,0.01
2025-01-14,06:26:33,4.99,3.7,39.92,50.94,0.01,0.58,18.37
2025-01-14,06:26:43,4.99,3.7,39.9,50.88,0.03,1.67,30.85
2025-01-14,06:26:53,4.99,3.7,39.92,50.77,0,1.26,11.4
2025-01-14,06:27:03,4.99,3.7,39.9,51.13,0.04,3.6,149.29
2025-01-14,06:27:13,4.99,3.7,39.92,51.09,0.05,0.78,11.69
2025-01-14,06:27:23,4.99,3.7,39.92,50.66,0,2.63,116.37
2025-01-14,06:27:33,4.99,3.7,39.93,50.45,0,2.19,128.98
2025-01-14,06:27:43,4.99,3.7,39.9,50.68,0,2.25,89.43
2025-01-14,06:27:53,4.99,3.7,39.9,50.66,0.04,2.02,24.6
2025-01-14,06:28:03,4.99,3.7,39.9,50.41,0,4.87,126.4
2025-01-14,06:28:13,4.99,3.7,39.93,50.36,0,2.42,368.36
2025-01-14,06:28:23,4.99,3.7,39.9,50.42,0.02,2.18,19.98
2025-01-14,06:28:33,4.99,3.7,39.93,50.3,0,0.99,41.05
2025-01-14,06:28:43,4.99,3.7,39.9,50.29,0.01,2.74,39.37
2025-01-14,06:28:53,4.99,3.7,39.92,50.45,0.03,3.8,126.3
2025-01-14,06:29:03,5,3.7,39.92,50.58,0,5.14,319.49
2025-01-14,06:29:13,4.99,3.7,39.92,50.39,0.02,4.23,170.01
2025-01-14,06:29:23,4.99,3.7,39.9,50.36,0.02,3.88,289.65
2025-01-14,06:29:33,4.99,3.7,39.93,50.38,0.02,4.65,67.03
2025-01-14,06:29:43,4.99,3.7,39.92,50.39,0,5.07,78.14
2025-01-14,06:29:53,4.99,3.7,39.93,50.55,0,4.93,167.44
2025-01-14,06:30:03,4.99,3.7,39.9,50.59,0.01,1.87,17.1
2025-01-14,06:30:13,4.99,3.7,39.9,50.59,0.02,1.16,24.06
2025-01-14,06:30:23,4.99,3.7,39.9,50.29,0,0.01,0.01
2025-01-14,06:30:33,5,3.7,39.9,50.46,0.01,2,24.54
2025-01-14,06:30:43,4.99,3.7,39.9,50.65,0.01,3.38,53.13
2025-01-14,06:30:53,4.99,3.7,39.89,50.8,0.02,3.94,398.14
2025-01-14,06:31:03,4.99,3.7,39.9,50.86,0.02,5.27,590.83
2025-01-14,06:31:13,4.99,3.7,39.89,50.53,0.25,8.45,91.74
2025-01-14,06:31:23,4.99,3.7,39.89,50.42,0,0,0
2025-01-14,06:31:33,4.99,3.7,39.89,50.45,0.11,2.15,53.47
2025-01-14,06:31:43,4.99,3.7,39.89,50.76,0,2.97,180.99
2025-01-14,06:31:53,4.99,3.7,39.89,50.61,0.03,4.18,182.01
2025-01-14,06:32:03,4.99,3.7,39.89,50.61,0,3.03,33.09
2025-01-14,06:32:13,4.99,3.7,39.86,50.69,0,1.68,22.54
2025-01-14,06:32:23,4.99,3.7,39.87,50.73,0,3.56,73.12
2025-01-14,06:32:33,4.99,3.7,39.89,50.7,0,1.73,10.1
2025-01-14,06:32:43,4.99,3.7,39.87,50.85,0,2.47,36.88
2025-01-14,06:32:53,4.99,3.7,39.86,50.8,0.01,0.72,2.64
2025-01-14,06:33:03,4.99,5.6,39.86,50.88,0.26,3.89,101.47
2025-01-14,06:33:13,4.99,5.6,39.87,51.15,0,2.34,284.82
2025-01-14,06:33:23,4.99,5.6,39.87,51.01,0,3.26,200.43
2025-01-14,06:33:33,4.99,5.6,39.85,50.81,0.01,3.08,166.91
2025-01-14,06:33:43,4.99,5.6,39.86,50.73,0,1.29,24.46
2025-01-14,06:33:53,4.99,5.6,39.85,50.74,0.02,1.19,41.82
2025-01-14,06:34:03,4.99,5.6,39.85,50.88,0.02,2.39,263.75
2025-01-14,06:34:13,4.99,5.6,39.85,50.77,0,1.85,139.35
2025-01-14,06:34:23,4.99,5.6,39.83,50.69,0.01,3.77,291.15
2025-01-14,06:34:33,4.99,5.6,39.85,50.38,0.02,3.72,352.92
2025-01-14,06:34:44,4.99,5.6,39.83,50.24,0.01,1.65,102.76
2025-01-14,06:34:54,4.99,5.6,39.83,50.11,0.05,4.13,184.01
2025-01-14,06:35:04,4.99,5.6,39.79,50.24,0,1.3,32.26
2025-01-14,06:35:14,4.99,5.6,39.79,50.37,0.03,1.41,13.22
2025-01-14,06:35:24,4.99,5.6,39.79,50.38,0.05,4.45,107.59
2025-01-14,06:35:34,4.99,5.6,39.79,50.55,0.02,1.53,32.78
2025-01-14,06:35:44,4.99,5.6,39.79,50.69,0,2.28,123.38
2025-01-14,06:35:54,4.99,5.6,39.79,50.79,0,2.35,135.03
2025-01-14,06:36:04,4.99,5.6,39.76,50.71,0,2.33,47.68
2025-01-14,06:36:14,4.99,5.6,39.79,50.6,0.02,0.64,4.94
2025-01-14,06:36:24,4.99,5.6,39.76,50.57,0.01,0.48,25.15
2025-01-14,06:36:34,4.99,5.6,39.73,50.53,0,2.78,53.08
2025-01-14,06:36:44,4.99,5.6,39.72,50.75,0.01,0.56,15.48
2025-01-14,06:36:54,4.99,5.6,39.75,50.84,0,0.01,0.02
2025-01-14,06:37:04,4.99,4.87,39.72,50.97,0.22,2.99,12.33
2025-01-14,06:37:14,4.99,4.87,39.75,50.97,0,3.53,106.04
2025-01-14,06:37:24,4.99,4.87,39.72,51.08,0.05,1.5,48.17
2025-01-14,06:37:34,4.99,4.87,39.72,51.26,0.02,2.45,35.91
2025-01-14,06:37:44,4.99,4.87,39.73,51.23,0.01,0.95,35.82
2025-01-14,06:37:54,4.99,4.87,39.75,51.15,0.02,2.24,112.35
2025-01-14,06:38:04,4.99,4.87,39.72,51.15,0.01,2.49,357.31
2025-01-14,06:38:14,4.99,4.87,39.7,51.08,0,2.07,106.6
2025-01-14,06:38:24,4.99,4.87,39.72,51.01,0.01,3.9,212.13
2025-01-14,06:38:34,4.99,4.87,39.7,50.98,0.01,1.57,128.31
2025-01-14,06:38:44,4.99,4.87,39.72,51,0.02,3.32,74.31
2025-01-14,06:38:54,4.99,4.87,39.69,50.92,0.05,4.19,462.07
2025-01-14,06:39:04,4.99,4.87,39.69,50.79,0,1.77,71.23
2025-01-14,06:39:14,4.99,4.87,39.7,50.83,0,1.23,33.77
2025-01-14,06:39:24,4.99,4.87,39.69,51.02,0.01,0.52,2.76
2025-01-14,06:39:34,4.99,4.87,39.7,51.14,0,1.7,69.72
2025-01-14,06:39:44,4.99,4.87,39.7,51.26,0,1.78,128.98
2025-01-14,06:39:54,4.99,4.87,39.7,51.19,0.05,0.32,8.46
2025-01-14,06:40:04,4.99,4.87,39.7,51.28,0,2.72,184.56
2025-01-14,06:40:14,4.99,4.87,39.69,51.28,0.02,3.08,109.98
2025-01-14,06:40:24,4.99,4.87,39.69,51.09,0.03,2.43,61.48
2025-01-14,06:40:34,4.99,4.87,39.72,51.16,0.05,3.05,242.64
2025-01-14,06:40:44,4.99,4.87,39.72,50.91,0.01,3.08,247.92
2025-01-14,06:40:54,4.99,4.87,39.72,50.8,0,3.35,412.24
2025-01-14,06:41:04,4.99,4.87,39.69,50.63,0,1.83,56.13
2025-01-14,06:41:14,4.99,4.87,39.69,50.54,0,2.55,92.4
2025-01-14,06:41:24,4.99,4.87,39.69,50.78,0.03,2.46,73.04
2025-01-14,06:41:34,4.99,4.87,39.69,50.87,0,3.83,106.75
2025-01-14,06:41:44,4.99,4.87,39.69,50.97,0,0.21,10.99
2025-01-14,06:41:54,4.99,4.87,39.7,50.92,0,2.25,114.16
2025-01-14,06:42:04,4.99,4.87,39.69,50.82,0.03,2.63,67.1
2025-01-14,06:42:14,5.03,4.87,39.69,50.93,0,2.03,39.9
2025-01-14,06:42:24,3.94,5.53,39.69,51,0.16,4.33,186.92
2025-01-14,06:42:34,4.99,5.53,39.7,51.09,0,1.73,69.62
2025-01-14,06:42:44,4.99,5.53,39.7,51.21,0.02,1.14,51.64
2025-01-14,06:42:54,4.99,5.53,39.7,51.12,0.01,3.33,221.06
2025-01-14,06:43:04,4.99,5.53,39.7,51.1,0,1.96,325.23
2025-01-14,06:43:14,4.99,5.53,39.7,51.08,0,3.52,258.36
2025-01-14,06:43:24,4.99,5.53,39.7,50.75,0.01,3.42,121.47
2025-01-14,06:43:34,4.99,5.53,39.67,50.71,0.02,1.94,216.58
2025-01-14,06:43:44,4.99,5.53,39.7,50.71,0,3.3,302.34
2025-01-14,06:43:54,4.99,5.53,39.67,50.69,0.02,2.28,92.24
2025-01-14,06:44:05,4.99,5.53,39.69,50.52,0.02,0.84,6.3
2025-01-14,06:44:15,4.99,5.53,39.7,50.66,0.02,0.86,13.03
2025-01-14,06:44:25,4.99,5.53,39.7,50.86,0.02,2.17,181.32
2025-01-14,06:44:35,4.99,5.53,39.69,51.07,0.01,2.17,374.29
2025-01-14,06:44:45,4.99,5.53,39.72,50.71,0,1.51,42.17
2025-01-14,06:44:55,4.99,5.53,39.69,50.7,0.02,0.34,6.07
2025-01-14,06:45:05,5,5.53,39.69,50.63,0.02,2.38,114.24
2025-01-14,06:45:15,4.99,5.53,39.69,50.75,0,0.76,16.9
2025-01-14,06:45:25,4.99,5.53,39.72,50.54,0.01,1.88,182.79
2025-01-14,06:45:35,4.99,5.53,39.69,50.39,0.02,1.71,46.22
2025-01-14,06:45:45,5,5.53,39.72,50.48,0.03,1.18,29.82
