date,time,SP(s),SFR(ml/s),T(C),RH(%),PM_A(ug/m^3),PM_B(ug/m^3),PM_C(ug/m^3)
2024-11-23,07:16:57,4.99,5.94,55.11,22.94,0.01,0.02,0.04
2024-11-23,07:17:07,4.99,5.7,55.07,22.68,0.07,0.1,0.13
2024-11-23,07:17:17,4.99,5.83,55.05,22.49,0.11,0.27,0.33
2024-11-23,07:17:27,4.99,6.09,55,22.45,0.04,0.09,0.11
2024-11-23,07:17:37,4.99,6.09,54.92,22.46,0,0,0
2024-11-23,07:17:47,4.99,6.09,54.91,22.8,0.02,0,0
2024-11-23,07:17:57,4.99,6.03,54.85,22.87,0.02,0.32,0.62
2024-11-23,07:18:07,4.99,6.03,54.8,23.03,0.01,0.05,0.03
2024-11-23,07:18:17,4.99,6.05,54.77,22.94,0.04,0.29,0.52
2024-11-23,07:18:27,4.99,6.05,54.71,22.89,0.01,0.03,0.11
2024-11-23,07:18:37,4.99,6.05,54.68,22.98,0.02,0.07,0.07
2024-11-23,07:18:47,4.99,6.05,54.62,23.19,0.02,0.01,0.02
2024-11-23,07:18:57,4.99,6.05,54.57,23.5,0.01,0.1,0.11
2024-11-23,07:19:07,4.99,6.05,54.54,22.73,0.03,0.08,0.11
2024-11-23,07:19:17,4.99,6.06,54.47,22.47,0,0,0
2024-11-23,07:19:27,4.99,6.06,54.42,22.66,0.03,0.15,0.23
2024-11-23,07:19:37,4.99,6.06,54.37,22.69,0.03,0.02,0.01
2024-11-23,07:19:47,4.99,5.93,54.31,22.6,0.01,0.12,0.11
2024-11-23,07:19:57,4.99,5.93,54.27,22.26,0.01,0.02,0.01
2024-11-23,07:20:07,4.99,5.93,54.18,22.33,0.01,0,0.01
2024-11-23,07:20:17,4.99,5.93,54.14,22.32,0,0,0
2024-11-23,07:20:27,4.99,6.25,54.07,22.3,0,0.02,0.04
2024-11-23,07:20:37,4.99,6.25,54,22.49,0,0,0.01
2024-11-23,07:20:47,4.99,6.25,53.94,22.42,0.01,0.04,0.04
2024-11-23,07:20:57,4.99,6.25,53.85,22.41,0,0.08,0.07
2024-11-23,07:21:07,4.99,6.25,53.78,22.59,0,0,0
2024-11-23,07:21:17,4.99,6.25,53.7,22.66,0,0,0
2024-11-23,07:21:27,4.99,6.25,53.6,22.77,0,0.01,0
2024-11-23,07:21:37,4.99,6.25,53.53,22.68,0.01,0.01,0.03
2024-11-23,07:21:47,4.99,6.25,53.41,22.32,0.03,0.02,0.01
2024-11-23,07:21:57,4.99,6.25,53.34,22.48,0,0,0.01
2024-11-23,07:22:07,4.99,6.25,53.26,22.57,0,0.07,0.03
2024-11-23,07:22:17,4.99,6.25,53.16,22.68,0.01,0,0
2024-11-23,07:22:27,4.99,6.31,53.06,22.91,0,0,0.02
2024-11-23,07:22:37,4.99,6.31,52.99,22.97,0.01,0,0.02
2024-11-23,07:22:47,4.99,6.31,52.87,22.97,0,0.04,0.01
2024-11-23,07:22:57,4.99,6.31,52.77,23.03,0.02,0.04,0.01
2024-11-23,07:23:07,4.99,6.31,52.7,23.59,0.02,0.11,0.13
2024-11-23,07:23:17,4.99,6.31,52.57,23.43,0,0,0.01
2024-11-23,07:23:27,4.99,6.32,52.48,23.55,0.04,0.13,0.15
2024-11-23,07:23:37,4.99,6.32,52.36,22.64,0,0,0.03
2024-11-23,07:23:47,4.99,6.32,52.26,22.81,0,0.02,0
2024-11-23,07:23:57,4.99,6.32,52.18,22.71,0,0.01,0.01
2024-11-23,07:24:07,4.99,6.32,52.09,22.83,0,0.01,0.01
2024-11-23,07:24:17,4.99,6.32,51.99,23.23,0,0.05,0.01
2024-11-23,07:24:27,4.99,6.08,51.88,23.47,0.05,0.03,0.04
2024-11-23,07:24:37,4.99,6.14,51.75,23.28,0.06,0.07,0.04
2024-11-23,07:24:48,4.99,5.53,51.68,23.36,0.21,0.31,0.3
2024-11-23,07:24:58,4.99,5.47,51.59,23.35,0.13,0.39,0.47
2024-11-23,07:25:08,4.99,4.87,51.48,23.54,0.27,0.29,0.24
2024-11-23,07:25:18,4.99,4.94,51.38,23.68,0.16,0.24,0.29
2024-11-23,07:25:28,4.99,5.14,51.31,23.87,0.15,0.26,0.27
2024-11-23,07:25:38,4.99,4.77,51.21,24.08,0.19,0.28,0.27
2024-11-23,07:25:48,4.99,4.68,51.11,24.24,0.12,0.17,0.17
2024-11-23,07:25:58,4.99,4.54,51.04,24.54,0.04,0.02,0
2024-11-23,07:26:08,4.99,4.52,50.94,24.66,0.06,0.1,0.09
2024-11-23,07:26:18,4.99,4.46,50.85,24.91,0.08,0.12,0.11
2024-11-23,07:26:28,4.99,4.49,50.75,25.02,0.23,0.38,0.37
2024-11-23,07:26:38,4.99,4.58,50.69,25.03,0.32,0.9,2.11
2024-11-23,07:26:48,4.99,4.69,50.6,25.27,0.24,0.51,0.62
2024-11-23,07:26:58,4.99,4.77,50.54,25.17,0.34,0.69,0.71
2024-11-23,07:27:08,4.99,5.05,50.48,25.33,0.2,0.32,0.33
2024-11-23,07:27:18,4.99,4.9,50.38,25.46,0.07,0.14,0.15
2024-11-23,07:27:28,4.99,4.99,50.33,25.64,0.02,0.03,0.02
2024-11-23,07:27:38,4.99,5.17,50.27,25.7,0.08,0.18,0.17
2024-11-23,07:27:48,4.99,5.32,50.18,25.72,0.21,0.2,0.23
2024-11-23,07:27:58,4.99,5.42,50.13,25.67,0.18,0.46,0.52
2024-11-23,07:28:08,4.99,4.72,50.07,25.8,0.29,0.84,2.03
2024-11-23,07:28:18,4.99,4.69,50.03,25.53,0.48,0.74,0.7
2024-11-23,07:28:28,4.99,4.67,49.98,25.4,0.34,0.47,0.42
2024-11-23,07:28:38,4.99,4.81,49.94,25.35,0.04,0.07,0.04
2024-11-23,07:28:48,4.99,4.81,49.9,25.64,0.01,0.14,0.12
2024-11-23,07:28:58,4.99,4.87,49.84,25.93,0,0.01,0.02
2024-11-23,07:29:08,4.99,4.87,49.79,26.22,0,0,0
2024-11-23,07:29:18,4.99,4.87,49.74,26.29,0.02,0,0
2024-11-23,07:29:28,4.99,4.87,49.71,26.68,0.01,0,0
2024-11-23,07:29:38,4.99,5.09,49.66,26.67,0.08,0.49,0.93
2024-11-23,07:29:48,4.99,5.09,49.63,26.57,0,0,0
2024-11-23,07:29:58,4.99,5.13,49.6,26.88,0.02,0,0.06
2024-11-23,07:30:08,4.99,5.24,49.57,26.8,0.01,0.04,0.01
2024-11-23,07:30:18,4.99,5.24,49.53,26.86,0.03,0.03,0
2024-11-23,07:30:28,4.99,5.24,49.47,27.06,0.01,0,0.04
2024-11-23,07:30:38,4.99,5.24,49.44,27.29,0.02,0.01,0
2024-11-23,07:30:48,4.99,5.26,49.43,27.33,0.03,0.1,0.11
2024-11-23,07:30:58,4.99,5.26,49.4,27.21,0.02,0.04,0.02
2024-11-23,07:31:08,4.99,5.26,49.39,27.46,0,0.05,0
2024-11-23,07:31:18,4.99,5.35,49.36,27.44,0.04,0.11,0.13
2024-11-23,07:31:28,4.99,5.35,49.32,27.34,0,0.26,0.54
2024-11-23,07:31:38,4.99,5.35,49.29,27.59,0.04,0.01,0.01
2024-11-23,07:31:48,4.99,5.35,49.27,27.5,0.01,0.02,0
2024-11-23,07:31:58,4.99,5.33,49.23,27.61,0,0,0.02
2024-11-23,07:32:08,4.99,5.33,49.22,27.45,0.06,0.05,0.05
2024-11-23,07:32:18,4.99,5.33,49.2,27.36,0.11,0.3,0.35
2024-11-23,07:32:28,4.99,5.5,49.16,27.31,0.12,0.26,0.27
2024-11-23,07:32:38,4.99,5.45,49.13,27.3,0.11,0.34,0.44
2024-11-23,07:32:48,4.99,5.45,49.12,27.4,0.01,0.09,0.06
2024-11-23,07:32:58,4.99,5.45,49.07,27.56,0.01,0,0.01
2024-11-23,07:33:08,4.99,5.51,49.06,27.75,0.09,0.16,0.17
2024-11-23,07:33:18,4.99,5.51,49.03,27.73,0,0.2,0.25
2024-11-23,07:33:28,4.99,5.51,49.02,27.57,0,0.02,0.01
2024-11-23,07:33:38,4.99,5.58,48.99,27.7,0.04,0.03,0.05
2024-11-23,07:33:48,4.99,5.58,48.95,27.6,0,0.01,0
2024-11-23,07:33:58,4.99,5.58,48.93,27.71,0.03,0.02,0.01
2024-11-23,07:34:08,4.99,5.68,48.95,27.71,0.02,0.06,0.06
2024-11-23,07:34:18,4.99,6,48.9,27.73,0.07,0.09,7.2
2024-11-23,07:34:28,4.99,6,48.88,27.61,0.02,0.01,0
2024-11-23,07:34:38,4.99,6.03,48.88,27.64,0.02,0.19,0.22
2024-11-23,07:34:48,4.99,5.98,48.86,27.77,0.01,0.02,0.02
2024-11-23,07:34:58,4.99,5.83,48.86,27.82,0.06,0.12,0.1
2024-11-23,07:35:08,4.99,5.93,48.83,27.95,0.02,0.01,0.01
2024-11-23,07:35:18,4.99,6.04,48.77,27.91,0.02,0,0.02
2024-11-23,07:35:28,4.99,6.22,48.79,27.82,0.05,0.06,0.08
2024-11-23,07:35:38,4.99,6.22,48.79,27.58,0,0.09,0.12
2024-11-23,07:35:48,4.99,6.26,48.73,27.75,0.21,0.39,0.39
2024-11-23,07:35:58,4.99,6.64,48.72,27.49,0.27,0.55,0.67
2024-11-23,07:36:08,4.99,6.74,48.72,27.35,0.04,0.04,0.04
2024-11-23,07:36:19,4.99,6.89,48.7,27.7,0.04,0.07,0.11
2024-11-23,07:36:29,4.99,7.14,48.66,27.71,0.1,0.22,0.24
2024-11-23,07:36:39,4.99,6.79,48.66,27.61,0.05,0.09,0.1
2024-11-23,07:36:49,4.99,6.77,48.65,27.67,0.04,0.03,0.08
2024-11-23,07:36:59,4.99,6.31,48.65,27.77,0.05,0.12,0.09
2024-11-23,07:37:09,4.99,6.23,48.65,27.65,0.04,0.01,0.04
2024-11-23,07:37:19,4.99,6.09,48.62,27.64,0.06,0.15,0.19
2024-11-23,07:37:29,4.99,6.42,48.59,27.5,0,0,0.06
2024-11-23,07:37:39,4.99,6.41,48.59,27.85,0.05,0.27,0.3
2024-11-23,07:37:49,4.99,6.52,48.56,27.77,0.06,0.09,0.1
2024-11-23,07:37:59,4.99,6.66,48.55,27.94,0.02,0.07,0.03
2024-11-23,07:38:09,4.99,6.76,48.55,28.14,0.11,0.34,2.34
2024-11-23,07:38:19,4.99,6.39,48.55,27.75,0.1,0.15,0.16
2024-11-23,07:38:29,4.99,6.51,48.52,27.56,0.13,0.2,0.19
2024-11-23,07:38:39,4.99,6.62,48.49,27.51,0.09,0.18,0.21
2024-11-23,07:38:49,4.99,6.08,48.52,27.59,0.18,0.34,0.33
2024-11-23,07:38:59,4.99,4.98,48.51,27.4,0.22,0.41,0.38
2024-11-23,07:39:09,4.99,4.77,48.51,27.19,0.33,0.54,0.6
2024-11-23,07:39:19,4.99,4.59,48.46,27.2,0.27,0.51,0.55
2024-11-23,07:39:29,4.99,4.09,48.46,27.48,0.51,0.89,0.93
2024-11-23,07:39:39,4.99,4.42,48.46,27.45,0.16,0.3,0.31
2024-11-23,07:39:49,4.99,4.65,48.48,27.54,0.2,0.62,3.5
2024-11-23,07:39:59,4.99,4.22,48.45,27.63,0.18,0.56,0.96
2024-11-23,07:40:09,4.99,4.23,48.45,27.79,0.09,0.18,0.19
2024-11-23,07:40:19,4.99,4.23,48.45,28.09,0.04,0.06,0.05
2024-11-23,07:40:29,4.99,4.75,48.43,28.4,0.24,0.46,0.48
2024-11-23,07:40:39,4.99,4.35,48.43,28.48,0.27,0.98,2.3
2024-11-23,07:40:49,4.99,4.59,48.43,28.15,0.24,0.5,0.48
2024-11-23,07:40:59,4.99,4.93,48.42,28.18,0.09,0.2,0.24
2024-11-23,07:41:09,4.99,4.77,48.45,28.24,0.12,0.4,0.47
2024-11-23,07:41:19,4.99,5.11,48.45,28.38,0.16,0.66,1.01
2024-11-23,07:41:29,4.99,5.01,48.46,28.53,0.15,0.31,0.35
2024-11-23,07:41:39,4.99,5.78,48.51,28.39,0.1,0.16,0.14
2024-11-23,07:41:49,4.99,5.78,48.51,28.33,0.02,0.01,0.01
2024-11-23,07:41:59,4.99,5.7,48.53,28.61,0.04,0.07,0.05
2024-11-23,07:42:09,4.99,5.84,48.58,28.61,0.06,0.1,0.08
2024-11-23,07:42:19,4.99,5.84,48.56,28.67,0.02,0.03,0
2024-11-23,07:42:29,4.99,5.87,48.62,28.72,0.05,0.08,0.12
2024-11-23,07:42:39,4.99,6,48.63,28.79,0.07,0.21,0.2
2024-11-23,07:42:49,4.99,6,48.7,28.56,0,0.06,0.12
2024-11-23,07:42:59,4.99,5.95,48.73,28.58,0.03,0.08,0.06
2024-11-23,07:43:09,4.99,6.13,48.76,28.2,0.04,0.04,0.08
2024-11-23,07:43:19,4.99,6.29,48.82,27.97,0,0,0.01
2024-11-23,07:43:29,4.99,6.29,48.86,27.59,0.02,0.1,0.12
2024-11-23,07:43:39,4.99,6.47,48.92,27.78,0.12,0.21,0.22
2024-11-23,07:43:49,4.99,6.53,48.97,27.43,0.02,0.18,11.35
2024-11-23,07:43:59,4.99,6.53,49.03,27.01,0.03,0,0.05
2024-11-23,07:44:09,4.99,6.53,49.1,26.81,0.02,0.04,10.93
2024-11-23,07:44:19,4.99,6.46,49.16,26.38,0.07,0.19,0.2
2024-11-23,07:44:29,4.99,6.56,49.25,26,0.03,0.04,0.01
2024-11-23,07:44:39,4.99,6.56,49.3,26.11,0.02,0.23,0.2
2024-11-23,07:44:49,4.99,6.56,49.36,25.69,0,0.14,8.13
2024-11-23,07:44:59,4.99,6.74,49.46,25.73,0.05,0.23,0.44
2024-11-23,07:45:09,4.99,6.74,49.51,25.55,0,0.01,0.01
2024-11-23,07:45:19,4.99,6.68,49.59,25.46,0,0.01,0
2024-11-23,07:45:29,4.99,6.41,49.67,25.23,0.06,0.28,0.32
2024-11-23,07:45:39,4.99,6.41,49.76,25.22,0.02,0.04,0.05
2024-11-23,07:45:49,4.99,6.32,49.83,25.02,0.1,0.31,2.43
2024-11-23,07:45:59,4.99,6.32,49.91,25.04,0,0,0.02
2024-11-23,07:46:09,4.99,6.32,50,25.03,0,0,0
2024-11-23,07:46:19,4.99,6.32,50.04,24.91,0,0,0.04
2024-11-23,07:46:29,4.99,6.32,50.14,24.74,0,0.02,0
2024-11-23,07:46:39,4.99,6.45,50.23,24.65,0.03,0,0
2024-11-23,07:46:49,4.99,6.45,50.28,24.54,0.02,0.07,0.08
2024-11-23,07:46:59,4.99,6.45,50.34,24.47,0.01,0.06,0.04
2024-11-23,07:47:09,4.99,6.45,50.41,24.56,0.01,0,0
2024-11-23,07:47:20,4.99,6.45,50.47,24.44,0,0.01,0
2024-11-23,07:47:30,4.99,6.45,50.56,24.43,0,0,0
2024-11-23,07:47:40,4.99,6.45,50.62,24.14,0.01,0,0.02
2024-11-23,07:47:50,4.99,6.7,50.68,24.45,0.01,0.04,0.08
2024-11-23,07:48:00,4.99,6.7,50.71,24.45,0,0,0
2024-11-23,07:48:10,4.99,6.7,50.77,24.35,0,0.01,0
2024-11-23,07:48:20,4.99,6.7,50.84,24.33,0.04,0,0.03
2024-11-23,07:48:30,4.99,6.7,50.91,24.5,0,0,0
2024-11-23,07:48:40,4.99,6.87,50.97,24.66,0.05,0,0.01
2024-11-23,07:48:50,4.99,7.15,51.02,24.49,0.04,0.07,0.08
2024-11-23,07:49:00,4.99,7.15,51.07,24.36,0.02,0,0.01
2024-11-23,07:49:10,4.99,7.15,51.14,24.4,0,0,0.02
2024-11-23,07:49:20,4.99,7.15,51.21,24.36,0.02,0,0.01
2024-11-23,07:49:30,4.99,7.17,51.28,24.52,0.03,0.02,0
2024-11-23,07:49:40,4.99,7.17,51.34,24.53,0.02,0.03,0.01
2024-11-23,07:49:50,4.99,7.17,51.38,24.23,0,0,0.02
2024-11-23,07:50:00,4.99,6.98,51.48,24.07,0.04,0.31,0.33
2024-11-23,07:50:10,4.99,6.24,51.55,24.11,0.1,0.28,0.52
2024-11-23,07:03:06,4.99,5.13,53.94,23.83,0,0.03,0.04
2024-11-23,06:30:43,4.99,6.64,44.57,34.22,0.01,0.04,1.32
2024-11-23,06:42:24,4.99,6.89,48.4,28.34,0.03,0,0.03
2024-11-23,06:04:31,4.99,5.18,35.61,47.38,0.02,0.36,0.49
2024-11-23,07:45:59,4.99,6.32,49.91,25.04,0.02,0.01,0
2024-11-23,07:24:58,4.99,5.47,51.59,23.35,0.14,0.36,0.49
2024-11-23,06:04:11,4.99,5.52,35.41,47.76,0.02,0.6,1.89
2024-11-23,07:29:38,4.99,5.09,49.66,26.67,0.06,0.51,0.93
2024-11-23,06:19:02,4.99,5.96,41.17,37.11,0.24,0.71,0.98
2024-11-23,06:34:53,4.99,6.64,45.94,31.75,0,0,0.01
2024-11-23,06:50:14,4.99,6.88,50.81,27.19,0.02,0.02,0
2024-11-23,06:38:03,4.99,6.71,46.98,30.67,0,0.03,0.03
2024-11-23,06:42:54,4.99,6.89,48.55,28.57,0,0,0
2024-11-23,06:19:52,4.99,6.39,41.28,37.76,0,0,0
2024-11-23,06:18:32,4.99,5.49,41.05,37.14,0.27,0.72,1.81
2024-11-23,05:57:30,5.88,3.7,28.75,64.77,0.05,0.01,0.01
2024-11-23,06:55:35,4.99,6.04,52.32,25.27,0.01,0.03,0.01
2024-11-23,07:11:16,4.99,6.53,55.31,23.25,0.12,0.49,0.6
2024-11-23,06:07:41,4.99,5.78,37.33,43.92,0,0.01,0
