date,time,SP(s),SFR(ml/s),T(C),RH(%),PM_A(ug/m^3),PM_B(ug/m^3),PM_C(ug/m^3)
2025-01-07,07:37:48,4.99,11.46,36.53,53.04,0.02,1.13,165.68
2025-01-07,07:37:58,4.99,11.46,36.58,53.04,0.02,1.13,306.81
2025-01-07,07:38:08,4.99,11.46,36.65,53.14,0.02,1.32,19.55
2025-01-07,07:38:18,4.99,11.46,36.73,53.27,0,1.21,34.58
2025-01-07,07:38:28,4.99,11.46,36.79,53.09,0.02,1.17,55.09
2025-01-07,07:38:38,4.99,11.46,36.83,52.71,0,2,101.17
2025-01-07,07:38:48,4.99,11.46,36.89,52.29,0,1.03,63.93
2025-01-07,07:38:58,4.99,11.46,36.94,52.17,0,1.15,56.78
2025-01-07,07:39:08,4.99,11.46,37.02,51.98,0.01,1.36,103.31
2025-01-07,07:39:18,4.99,11.46,37.09,51.87,0,0.84,162
2025-01-07,07:39:28,4.99,11.46,37.16,52.17,0.01,1.24,194.27
2025-01-07,07:39:38,4.99,11.46,37.22,52.39,0.02,1.2,207.08
2025-01-07,07:39:48,4.99,11.46,37.26,52.16,0,0.61,258.05
2025-01-07,07:39:58,4.99,11.46,37.3,51.8,0,0.91,87.44
2025-01-07,07:40:08,4.99,11.46,37.38,51.54,0,0.16,86.06
2025-01-07,07:40:18,4.99,11.46,37.46,51.52,0,0.69,30.29
2025-01-07,07:40:28,4.99,11.46,37.52,51.06,0,0.51,49.26
2025-01-07,07:40:38,4.99,11.46,37.59,50.61,0,1.03,131.01
2025-01-07,07:40:48,4.99,11.46,37.63,50.75,0,1.56,94.81
2025-01-07,07:40:58,4.99,11.46,37.68,50.71,0,1.29,75.23
2025-01-07,07:41:08,4.99,11.46,37.76,50.7,0.04,0.85,174.53
2025-01-07,07:41:18,4.99,11.46,37.8,50.74,0,1.15,137.18
2025-01-07,07:41:28,4.99,11.46,37.84,50.92,0,0.64,103.29
2025-01-07,07:41:38,4.99,11.46,37.9,50.51,0.03,0.44,235.51
2025-01-07,07:41:48,4.99,11.46,37.97,50.35,0.02,0.34,249.5
2025-01-07,07:41:58,4.99,11.46,38,50.17,0,0.62,177.38
2025-01-07,07:42:08,4.99,11.46,38.04,50.02,0,0.92,108.38
2025-01-07,07:42:18,4.99,11.18,38.11,49.85,0.03,1.23,45.08
2025-01-07,07:42:28,4.99,11.18,38.17,49.74,0,0.94,47.61
2025-01-07,07:42:38,4.99,11.18,38.23,49.86,0,1.11,21.6
2025-01-07,07:42:48,4.99,11.18,38.27,49.88,0.01,0.67,29.99
2025-01-07,07:42:58,4.99,11.18,38.3,49.83,0.01,0.59,62.63
2025-01-07,07:43:08,4.99,11.18,38.35,50.2,0.01,1.11,98.77
2025-01-07,07:43:18,4.99,11.18,38.39,50.05,0.02,0.87,144.66
2025-01-07,07:43:28,4.99,11.18,38.45,49.83,0,0.64,207.83
2025-01-07,07:43:38,4.99,11.18,38.48,49.97,0.01,0.92,328
2025-01-07,07:43:48,4.99,11.18,38.53,50.1,0,1.03,202.56
2025-01-07,07:43:58,4.99,11.18,38.57,50.17,0.02,0.56,225.81
2025-01-07,07:44:08,4.99,10.69,38.58,50.1,0.02,0.8,276.84
2025-01-07,07:44:18,4.99,10.69,38.65,49.79,0,1.06,178.44
2025-01-07,07:44:28,4.99,10.69,38.68,49.49,0,0.9,108.34
2025-01-07,07:44:38,4.99,10.69,38.74,49.25,0,0.7,185.91
2025-01-07,07:44:48,4.99,10.69,38.75,49.29,0,1.36,183.68
2025-01-07,07:44:59,4.99,10.69,38.82,49.87,0.01,0.74,186.19
2025-01-07,07:45:09,4.99,10.69,38.85,50.05,0.01,0.92,15.13
2025-01-07,07:45:19,4.99,10.69,38.91,50.16,0,0.68,8.72
2025-01-07,07:45:29,4.99,10.69,38.95,50.01,0.01,0.7,163.75
2025-01-07,07:45:39,4.99,10.69,38.99,49.63,0.03,0.9,76.02
2025-01-07,07:45:49,4.99,10.69,39.04,49.33,0,0.97,16.9
2025-01-07,07:45:59,4.99,10.69,39.08,49.29,0.02,0.4,17.03
2025-01-07,07:46:09,4.99,10.69,39.11,49.19,0,1.04,10.59
2025-01-07,07:46:19,4.99,10.69,39.15,48.96,0,1.04,287.87
2025-01-07,07:46:29,4.99,10.69,39.21,48.5,0,1.26,240.59
2025-01-07,07:46:39,5,10.69,39.26,48.34,0,1.1,262.8
2025-01-07,07:46:49,4.99,10.69,39.29,48.11,0,0.67,400.8
2025-01-07,07:46:59,4.99,10.69,39.35,47.95,0,0.94,296.07
2025-01-07,07:47:09,4.99,10.69,39.42,48.01,0,0.81,430.75
2025-01-07,07:47:19,4.99,10.69,39.43,48.09,0.01,1.62,202.64
2025-01-07,07:47:29,4.99,10.69,39.52,48.28,0.02,1.06,291.54
2025-01-07,07:47:39,4.99,10.69,39.57,48.23,0.01,1,175.38
2025-01-07,07:47:49,4.99,10.69,39.63,47.85,0.01,0.39,204.63
2025-01-07,07:47:59,4.99,10.69,39.67,47.62,0,0.39,267.69
2025-01-07,07:48:09,4.99,10.69,39.73,47.19,0.02,0.53,256.59
2025-01-07,07:48:19,4.99,10.69,39.8,46.96,0,1.24,150.84
2025-01-07,07:48:29,4.99,10.69,39.86,46.99,0.03,1.06,160.38
2025-01-07,07:48:39,4.99,10.69,39.92,46.83,0.01,1.04,196.5
2025-01-07,07:48:49,4.99,10.69,39.97,46.58,0,0.83,192.15
2025-01-07,07:48:59,4.99,10.69,40,46.32,0,1.46,161.41
2025-01-07,07:49:09,4.99,10.69,40.04,46.27,0.03,0.79,243.45
2025-01-07,07:49:19,4.99,10.69,40.1,46.31,0,0.65,248.66
2025-01-07,07:49:29,4.99,10.69,40.19,46.04,0,0.94,201.97
2025-01-07,07:49:39,4.99,10.69,40.23,45.76,0.01,1.13,222.22
2025-01-07,07:49:49,4.99,10.69,40.29,45.42,0.06,1.17,219.47
2025-01-07,07:49:59,4.99,10.69,40.33,45.62,0,0.52,244.87
2025-01-07,07:50:09,4.99,10.69,40.39,45.52,0,1.21,52.82
2025-01-07,07:50:19,4.99,10.69,40.47,45.26,0,0.39,56.66
2025-01-07,07:50:29,4.99,10.69,40.54,44.85,0,0.29,37.71
2025-01-07,07:50:39,4.99,10.69,40.6,44.83,0.02,1.14,148.27
2025-01-07,07:50:49,4.99,10.69,40.65,44.79,0,0.89,106.8
2025-01-07,07:50:59,4.99,10.69,40.76,44.86,0.04,0.72,169.78
2025-01-07,07:51:09,4.99,10.69,40.83,45.03,0,0.96,257.24
2025-01-07,07:51:19,4.99,10.69,40.93,45.01,0,0.53,136.3
2025-01-07,07:51:29,4.99,10.69,41.01,45.01,0,0.75,179.39
2025-01-07,07:51:39,4.99,10.69,41.1,45.11,0.02,0.65,284.4
2025-01-07,07:51:49,4.99,10.69,41.21,45.24,0.03,1.07,153.52
2025-01-07,07:51:59,4.99,10.69,41.27,45.03,0,0.97,163.55
2025-01-07,07:52:09,4.99,10.69,41.38,44.75,0,0.6,34.49
2025-01-07,07:52:19,4.99,10.69,41.48,44.19,0,1.01,134.01
2025-01-07,07:52:29,4.99,10.69,41.58,43.58,0.01,1.13,92.87
2025-01-07,07:52:39,4.99,10.69,41.65,43.17,0,0.91,71.93
2025-01-07,07:52:49,4.99,10.69,41.75,42.85,0,1.14,137.39
2025-01-07,07:52:59,4.99,10.69,41.84,42.94,0,1.26,127.34
2025-01-07,07:53:09,4.99,10.69,41.98,43.08,0.01,1.41,128.02
2025-01-07,07:53:19,4.99,10.69,42.02,43.07,0,0.37,204.15
2025-01-07,07:53:29,4.99,10.69,42.11,43.04,0,0.36,242.86
2025-01-07,07:53:39,4.99,10.69,42.16,42.62,0,1.24,203.43
2025-01-07,07:53:49,4.99,10.69,42.28,42.44,0.01,0.87,205.41
2025-01-07,07:53:59,4.99,10.69,42.33,42.07,0,1.03,219.88
2025-01-07,07:54:09,4.99,10.69,42.4,41.96,0.01,0.52,175.8
2025-01-07,07:54:19,4.99,10.69,42.46,41.6,0,0.67,184.51
2025-01-07,07:54:29,4.99,10.69,42.47,41.6,0.03,0.6,180.68
2025-01-07,07:54:39,4.99,10.69,42.56,41.7,0,1.31,115.92
2025-01-07,07:54:49,4.99,10.69,42.6,41.63,0,1.2,122.38
2025-01-07,07:55:00,4.99,10.69,42.62,41.3,0,0.22,5.21
2025-01-07,07:55:10,4.99,10.69,42.69,41.09,0.01,0.58,4.69
2025-01-07,07:55:20,4.99,10.69,42.73,41.03,0.01,0.62,7.51
2025-01-07,07:55:30,4.99,10.69,42.74,40.99,0,0.15,0.28
2025-01-07,07:55:40,4.99,10.69,42.78,40.91,0,0.21,1.96
2025-01-07,07:55:50,4.99,10.69,42.81,40.53,0.01,0.69,4.11
2025-01-07,07:56:00,4.99,10.69,42.86,40.84,0.02,0.07,66.54
2025-01-07,07:23:26,4.99,11.64,34.15,59.04,0.03,0.34,13.48
2025-01-07,07:44:28,4.99,10.69,38.68,49.49,0.03,0.9,108.34
2025-01-07,07:23:26,4.99,11.64,34.15,59.04,0.01,0.33,13.49
2025-01-07,07:23:06,4.99,11.64,34.07,60.01,0,0.77,36.05
2025-01-07,07:32:17,4.99,11.99,35.31,56.05,0.01,0.54,109.29
2025-01-07,07:37:58,4.99,11.46,36.58,53.04,0,1.12,306.82
2025-01-07,07:32:27,4.99,11.99,35.33,55.95,0.03,0.43,125.71
2025-01-07,07:43:38,4.99,11.18,38.48,49.97,0.01,0.9,328.03
2025-01-07,07:46:59,4.99,10.69,39.35,47.95,0,0.93,296.06
2025-01-07,07:54:09,4.99,10.69,42.4,41.96,0,0.54,175.79
2025-01-07,07:20:16,4.99,11.64,33.31,61.78,0.02,1.76,76.52
2025-01-07,07:44:08,4.99,10.69,38.58,50.1,0,0.8,276.82
2025-01-07,07:34:27,4.99,11.5,35.6,55.59,0.01,1.03,135.44
2025-01-07,07:41:28,4.99,11.46,37.84,50.92,0.02,0.68,103.3
2025-01-07,07:50:29,4.99,10.69,40.54,44.85,0,0.31,37.68
2025-01-07,07:40:58,4.99,11.46,37.68,50.71,0,1.24,75.19
